image_name,HR,SBP,DBP,MAP,SPO2,RR,HR_W,RR_W,SPO2_W
prashant_icu_mon--16_2022_12_8_0_17_12.jpeg,"[0.845703125, 0.17291666666666666, 0.14921875, 0.16527777777777777]",,,,,"[0.87734375, 0.8645833333333334, 0.0890625, 0.14583333333333334]","[0.34609375, 0.3076388888888889, 0.63125, 0.10138888888888889]",,
prashant_icu_mon--16_2022_11_26_19_17_9.jpeg,"[0.85234375, 0.1701388888888889, 0.2390625, 0.17083333333333334]","[0.173828125, 0.9444444444444444, 0.10390625, 0.09722222222222222]","[0.312890625, 0.9465277777777777, 0.09765625, 0.09027777777777778]",,"[0.8859375, 0.5020833333333333, 0.1609375, 0.1763888888888889]","[0.86171875, 0.8993055555555556, 0.159375, 0.1736111111111111]","[0.344140625, 0.27708333333333335, 0.62109375, 0.14583333333333334]","[0.370703125, 0.6916666666666667, 0.55078125, 0.08611111111111111]","[0.342578125, 0.5256944444444445, 0.62109375, 0.1736111111111111]"
prashant_icu_mon--16_2022_12_4_0_17_8.jpeg,"[0.83828125, 0.15625, 0.159375, 0.1597222222222222]",,,,"[0.868359375, 0.4847222222222222, 0.16015625, 0.15555555555555556]","[0.8625, 0.86875, 0.15, 0.16805555555555557]","[0.328515625, 0.2625, 0.64140625, 0.13055555555555556]","[0.336328125, 0.6618055555555555, 0.62265625, 0.10972222222222222]","[0.340234375, 0.48541666666666666, 0.58359375, 0.043055555555555555]"
prashant_icu_mon--16_2022_11_26_20_17_9.jpeg,"[0.82890625, 0.1701388888888889, 0.2421875, 0.17083333333333334]","[0.155859375, 0.9520833333333333, 0.10546875, 0.09305555555555556]","[0.299609375, 0.9520833333333333, 0.10234375, 0.09027777777777778]",,,"[0.839453125, 0.8979166666666667, 0.15859375, 0.15138888888888888]","[0.326171875, 0.28194444444444444, 0.61953125, 0.11944444444444445]","[0.34765625, 0.6972222222222222, 0.5390625, 0.07222222222222222]",
siukaphahospital_icu_mon--5_2022_12_4_3_15_33.jpeg,"[0.80859375, 0.1798611111111111, 0.2453125, 0.16527777777777777]","[0.133203125, 0.9229166666666667, 0.15078125, 0.10416666666666667]","[0.291796875, 0.9097222222222222, 0.10390625, 0.1]","[0.534375, 0.8854166666666666, 0.0734375, 0.07361111111111111]","[0.847265625, 0.47847222222222224, 0.16328125, 0.15416666666666667]","[0.83046875, 0.8423611111111111, 0.1546875, 0.16527777777777777]","[0.327734375, 0.32222222222222224, 0.64296875, 0.09722222222222222]","[0.32421875, 0.6763888888888889, 0.6296875, 0.18888888888888888]","[0.326171875, 0.5125, 0.63828125, 0.1111111111111111]"
prashant_icu_mon--1_2022_12_8_11_15_2.jpeg,"[0.828125, 0.16666666666666666, 0.253125, 0.17222222222222222]","[0.153125, 0.9409722222222222, 0.1515625, 0.10138888888888889]","[0.314453125, 0.9375, 0.10546875, 0.1111111111111111]","[0.556640625, 0.9277777777777778, 0.07421875, 0.08888888888888889]","[0.878125, 0.5048611111111111, 0.1734375, 0.17916666666666667]","[0.87578125, 0.9013888888888889, 0.1625, 0.175]","[0.3265625, 0.3020833333333333, 0.653125, 0.09305555555555556]","[0.331640625, 0.7006944444444444, 0.66171875, 0.14027777777777778]","[0.331640625, 0.5194444444444445, 0.66171875, 0.15555555555555556]"
prashant_icu_mon--16_2022_12_5_21_17_36.jpeg,"[0.829296875, 0.15694444444444444, 0.24765625, 0.16666666666666666]",,,,,"[0.858984375, 0.8659722222222223, 0.16640625, 0.17916666666666667]","[0.3328125, 0.2791666666666667, 0.6640625, 0.10277777777777777]",,
prashant_icu_mon--16_2022_12_6_9_17_33.jpeg,"[0.840234375, 0.15416666666666667, 0.18203125, 0.16944444444444445]",,,,"[0.8703125, 0.4756944444444444, 0.1703125, 0.18472222222222223]","[0.86015625, 0.8777777777777778, 0.1796875, 0.175]","[0.328515625, 0.2791666666666667, 0.65546875, 0.11388888888888889]","[0.33046875, 0.6909722222222222, 0.6609375, 0.15416666666666667]","[0.3296875, 0.5055555555555555, 0.659375, 0.1527777777777778]"
siukaphahospital_icu_mon--5_2022_12_4_11_15_37.jpeg,"[0.809375, 0.1673611111111111, 0.24375, 0.16527777777777777]","[0.173828125, 0.9215277777777777, 0.11328125, 0.1125]",,"[0.553515625, 0.8826388888888889, 0.06796875, 0.0763888888888889]","[0.8546875, 0.4673611111111111, 0.1765625, 0.17083333333333334]","[0.848828125, 0.8333333333333334, 0.15078125, 0.1638888888888889]","[0.326171875, 0.3229166666666667, 0.59921875, 0.12638888888888888]","[0.2859375, 0.6916666666666667, 0.521875, 0.1638888888888889]","[0.283984375, 0.5152777777777777, 0.51015625, 0.1527777777777778]"
prashant_icu_mon--16_2022_12_7_1_17_10.jpeg,"[0.849609375, 0.15763888888888888, 0.17578125, 0.1597222222222222]",,,,"[0.873828125, 0.4798611111111111, 0.16953125, 0.16805555555555557]","[0.86015625, 0.8625, 0.1640625, 0.15555555555555556]","[0.326953125, 0.28402777777777777, 0.63359375, 0.12083333333333333]","[0.331640625, 0.6722222222222223, 0.62421875, 0.1111111111111111]","[0.330078125, 0.5027777777777778, 0.62734375, 0.17222222222222222]"
prashant_icu_mon--16_2022_12_5_0_19_26.jpeg,"[0.851953125, 0.16180555555555556, 0.16796875, 0.1597222222222222]",,,,,"[0.869140625, 0.8729166666666667, 0.16171875, 0.15694444444444444]","[0.32421875, 0.27708333333333335, 0.6203125, 0.09305555555555556]","[0.33125, 0.6729166666666667, 0.6046875, 0.1875]","[0.346875, 0.5006944444444444, 0.6015625, 0.05138888888888889]"
prashant_icu_mon--1_2022_12_6_9_15_2.jpeg,"[0.85078125, 0.17291666666666666, 0.1796875, 0.1597222222222222]",,,,"[0.884375, 0.5006944444444444, 0.165625, 0.17916666666666667]","[0.8796875, 0.8784722222222222, 0.1640625, 0.1736111111111111]","[0.31953125, 0.2708333333333333, 0.6234375, 0.14166666666666666]","[0.285546875, 0.7013888888888888, 0.55546875, 0.1361111111111111]","[0.33203125, 0.5118055555555555, 0.6546875, 0.1736111111111111]"
siukaphahospital_icu_mon--5_2022_12_4_8_15_35.jpeg,"[0.81015625, 0.17708333333333334, 0.2375, 0.1597222222222222]","[0.15390625, 0.91875, 0.1328125, 0.09861111111111111]","[0.31640625, 0.9076388888888889, 0.1, 0.10416666666666667]","[0.551953125, 0.8909722222222223, 0.07109375, 0.08194444444444444]","[0.85625, 0.4826388888888889, 0.159375, 0.15416666666666667]","[0.84609375, 0.84375, 0.1546875, 0.1597222222222222]","[0.332421875, 0.31319444444444444, 0.58671875, 0.12638888888888888]","[0.337109375, 0.6680555555555555, 0.59765625, 0.11388888888888889]","[0.33203125, 0.5131944444444444, 0.5796875, 0.12083333333333333]"
prashant_icu_mon--1_2022_12_5_15_15_2.jpeg,"[0.808203125, 0.15902777777777777, 0.15234375, 0.17083333333333334]","[0.169140625, 0.9215277777777777, 0.12890625, 0.10694444444444444]","[0.3109375, 0.925, 0.090625, 0.10555555555555556]","[0.528125, 0.9222222222222223, 0.0921875, 0.07777777777777778]","[0.825, 0.4909722222222222, 0.14375, 0.17916666666666667]","[0.80703125, 0.9, 0.1390625, 0.16944444444444445]","[0.34609375, 0.2569444444444444, 0.5515625, 0.13333333333333333]",,"[0.340234375, 0.5041666666666667, 0.55234375, 0.1388888888888889]"
prashant_icu_mon--1_2022_11_29_0_15_1.jpeg,"[0.834375, 0.16041666666666668, 0.1625, 0.15138888888888888]","[0.1421875, 0.8236111111111111, 0.1328125, 0.10833333333333334]","[0.29375, 0.8354166666666667, 0.0953125, 0.09861111111111111]","[0.52109375, 0.8402777777777778, 0.0984375, 0.08333333333333333]","[0.85, 0.4625, 0.159375, 0.15555555555555556]","[0.82578125, 0.825, 0.153125, 0.1638888888888889]","[0.334765625, 0.24375, 0.60546875, 0.11805555555555555]","[0.32421875, 0.6111111111111112, 0.615625, 0.18888888888888888]","[0.33203125, 0.44166666666666665, 0.5796875, 0.09722222222222222]"
prashant_icu_mon--1_2022_11_27_2_15_1.jpeg,"[0.79296875, 0.19583333333333333, 0.2390625, 0.1527777777777778]","[0.148828125, 0.8111111111111111, 0.11953125, 0.10555555555555556]","[0.293359375, 0.8201388888888889, 0.08046875, 0.09861111111111111]","[0.52109375, 0.8381944444444445, 0.0640625, 0.07916666666666666]","[0.832421875, 0.49722222222222223, 0.15546875, 0.15555555555555556]","[0.8125, 0.8472222222222222, 0.1578125, 0.16111111111111112]","[0.33203125, 0.2590277777777778, 0.5890625, 0.13194444444444445]","[0.30390625, 0.5916666666666667, 0.5796875, 0.10277777777777777]","[0.302734375, 0.4388888888888889, 0.56640625, 0.09444444444444444]"
prashant_icu_mon--16_2022_12_4_23_17_2.jpeg,"[0.846484375, 0.15902777777777777, 0.16015625, 0.1597222222222222]",,,,"[0.874609375, 0.4791666666666667, 0.15859375, 0.16944444444444445]","[0.86484375, 0.8680555555555556, 0.159375, 0.18055555555555555]","[0.33046875, 0.275, 0.6421875, 0.11944444444444445]","[0.3296875, 0.6555555555555556, 0.6375, 0.14444444444444443]","[0.333984375, 0.49583333333333335, 0.61171875, 0.14722222222222223]"
prashant_icu_mon--1_2022_11_29_5_15_1.jpeg,"[0.81484375, 0.15694444444444444, 0.153125, 0.1638888888888889]","[0.13984375, 0.8326388888888889, 0.1328125, 0.09305555555555556]","[0.2859375, 0.8326388888888889, 0.09375, 0.08472222222222223]","[0.5140625, 0.8340277777777778, 0.1, 0.07916666666666666]","[0.828125, 0.45416666666666666, 0.1578125, 0.14166666666666666]","[0.80703125, 0.8173611111111111, 0.146875, 0.1625]","[0.334765625, 0.23958333333333334, 0.56796875, 0.13472222222222222]","[0.337109375, 0.6048611111111111, 0.53984375, 0.09305555555555556]","[0.3078125, 0.4548611111111111, 0.5515625, 0.11527777777777778]"
prashant_icu_mon--1_2022_12_7_19_15_1.jpeg,"[0.8109375, 0.17083333333333334, 0.2484375, 0.16666666666666666]",,,,"[0.865625, 0.4986111111111111, 0.1640625, 0.16944444444444445]","[0.865625, 0.9055555555555556, 0.165625, 0.175]","[0.321875, 0.27708333333333335, 0.6140625, 0.1486111111111111]","[0.334765625, 0.7090277777777778, 0.61328125, 0.1375]","[0.33203125, 0.5055555555555555, 0.615625, 0.125]"
siukaphahospital_icu_mon--5_2022_11_27_20_16_13.jpeg,"[0.791796875, 0.16180555555555556, 0.14296875, 0.15138888888888888]","[0.18203125, 0.9284722222222223, 0.140625, 0.09861111111111111]","[0.32734375, 0.9131944444444444, 0.0890625, 0.10138888888888889]","[0.537890625, 0.8854166666666666, 0.06015625, 0.07083333333333333]","[0.815234375, 0.4736111111111111, 0.14453125, 0.15]","[0.82734375, 0.8326388888888889, 0.071875, 0.1625]","[0.33671875, 0.2875, 0.540625, 0.13055555555555556]","[0.357421875, 0.6819444444444445, 0.53515625, 0.11944444444444445]","[0.338671875, 0.5118055555555555, 0.53828125, 0.1763888888888889]"
prashant_icu_mon--1_2022_11_28_17_15_2.jpeg,"[0.81328125, 0.1701388888888889, 0.165625, 0.15694444444444444]",,,,,"[0.821875, 0.8222222222222222, 0.159375, 0.1527777777777778]","[0.325390625, 0.27152777777777776, 0.58828125, 0.11527777777777778]","[0.323828125, 0.5805555555555556, 0.59296875, 0.08611111111111111]",
prashant_icu_mon--1_2022_11_28_4_15_2.jpeg,"[0.790625, 0.1875, 0.240625, 0.16666666666666666]","[0.151171875, 0.8381944444444445, 0.08984375, 0.10694444444444444]","[0.285546875, 0.8472222222222222, 0.09765625, 0.09722222222222222]","[0.508984375, 0.8590277777777777, 0.06640625, 0.08472222222222223]",,"[0.804296875, 0.8555555555555555, 0.15546875, 0.16944444444444445]","[0.3140625, 0.2847222222222222, 0.6234375, 0.12222222222222222]","[0.309375, 0.6305555555555555, 0.6171875, 0.08888888888888889]",
prashant_icu_mon--1_2022_11_29_3_15_1.jpeg,"[0.818359375, 0.15486111111111112, 0.16171875, 0.16527777777777777]","[0.134765625, 0.83125, 0.13984375, 0.10972222222222222]","[0.283203125, 0.8402777777777778, 0.08984375, 0.1]","[0.5109375, 0.8326388888888889, 0.1046875, 0.08472222222222223]","[0.829296875, 0.4583333333333333, 0.15703125, 0.15833333333333333]","[0.801953125, 0.8270833333333333, 0.16015625, 0.1625]","[0.323828125, 0.2611111111111111, 0.63203125, 0.11944444444444445]","[0.31171875, 0.6201388888888889, 0.6203125, 0.13194444444444445]","[0.31796875, 0.4423611111111111, 0.6171875, 0.15416666666666667]"
prashant_icu_mon--16_2022_12_6_8_17_33.jpeg,"[0.82734375, 0.1451388888888889, 0.165625, 0.18194444444444444]",,,,,"[0.8578125, 0.8756944444444444, 0.171875, 0.1763888888888889]","[0.326953125, 0.27708333333333335, 0.65078125, 0.10972222222222222]","[0.328125, 0.6791666666666667, 0.653125, 0.20277777777777778]",
prashant_icu_mon--16_2022_11_27_5_17_1.jpeg,"[0.81875, 0.1736111111111111, 0.2265625, 0.175]",,,,,"[0.834765625, 0.8993055555555556, 0.16484375, 0.17083333333333334]","[0.326953125, 0.2861111111111111, 0.65390625, 0.11666666666666667]",,
prashant_icu_mon--2_2022_11_26_14_15_1.jpeg,"[0.850390625, 0.17708333333333334, 0.17578125, 0.17083333333333334]","[0.124609375, 0.9090277777777778, 0.14609375, 0.09861111111111111]","[0.286328125, 0.9131944444444444, 0.08671875, 0.09305555555555556]","[0.5359375, 0.9118055555555555, 0.115625, 0.09305555555555556]",,"[0.84375, 0.8951388888888889, 0.1671875, 0.18194444444444444]","[0.32421875, 0.28888888888888886, 0.6234375, 0.13333333333333333]","[0.314453125, 0.6708333333333333, 0.62109375, 0.19722222222222222]","[0.33984375, 0.4840277777777778, 0.5921875, 0.0763888888888889]"
prashant_icu_mon--16_2022_11_27_10_17_3.jpeg,"[0.82578125, 0.15694444444444444, 0.2484375, 0.18888888888888888]",,,,,"[0.845703125, 0.8902777777777777, 0.16015625, 0.175]","[0.326171875, 0.27291666666666664, 0.65234375, 0.1375]","[0.36171875, 0.6958333333333333, 0.5375, 0.20555555555555555]","[0.310546875, 0.5055555555555555, 0.57578125, 0.06666666666666667]"
prashant_icu_mon--16_2022_12_7_3_17_10.jpeg,"[0.856640625, 0.15763888888888888, 0.15703125, 0.1625]",,,,"[0.87734375, 0.4840277777777778, 0.1609375, 0.1625]","[0.861328125, 0.8645833333333334, 0.15859375, 0.16805555555555557]","[0.3375, 0.2763888888888889, 0.63125, 0.14166666666666666]","[0.333984375, 0.6763888888888889, 0.61171875, 0.09722222222222222]","[0.336328125, 0.49722222222222223, 0.60390625, 0.1361111111111111]"
prashant_icu_mon--16_2022_12_6_7_17_33.jpeg,"[0.846875, 0.14583333333333334, 0.1625, 0.16666666666666666]",,,,,"[0.870703125, 0.8666666666666667, 0.17578125, 0.16666666666666666]","[0.33046875, 0.2777777777777778, 0.6203125, 0.12222222222222222]","[0.32421875, 0.6743055555555556, 0.621875, 0.18472222222222223]","[0.337109375, 0.48541666666666666, 0.56953125, 0.05138888888888889]"
prashant_icu_mon--16_2022_11_26_21_16_54.jpeg,"[0.829296875, 0.16319444444444445, 0.24296875, 0.1736111111111111]","[0.1703125, 0.93125, 0.1, 0.10694444444444444]","[0.303515625, 0.9333333333333333, 0.09453125, 0.09444444444444444]",,,"[0.84609375, 0.9034722222222222, 0.1546875, 0.1625]","[0.33828125, 0.27361111111111114, 0.63125, 0.11944444444444445]","[0.3265625, 0.6840277777777778, 0.621875, 0.1736111111111111]",
prashant_icu_mon--1_2022_11_27_7_15_1.jpeg,"[0.801953125, 0.22777777777777777, 0.14765625, 0.1527777777777778]","[0.187890625, 0.8270833333333333, 0.08203125, 0.10694444444444444]","[0.30859375, 0.8375, 0.084375, 0.1]","[0.52578125, 0.8569444444444444, 0.0640625, 0.06944444444444445]","[0.826171875, 0.5152777777777777, 0.15859375, 0.16944444444444445]","[0.817578125, 0.8645833333333334, 0.15703125, 0.17083333333333334]","[0.35078125, 0.30486111111111114, 0.56875, 0.13194444444444445]","[0.34296875, 0.6263888888888889, 0.55, 0.1]","[0.33203125, 0.4673611111111111, 0.5625, 0.13194444444444445]"
prashant_icu_mon--1_2022_12_6_19_15_2.jpeg,"[0.8046875, 0.15486111111111112, 0.24375, 0.17083333333333334]","[0.160546875, 0.9194444444444444, 0.13671875, 0.1111111111111111]","[0.3140625, 0.9166666666666666, 0.09375, 0.1]","[0.55390625, 0.9069444444444444, 0.1015625, 0.07777777777777778]","[0.856640625, 0.4798611111111111, 0.16640625, 0.1625]","[0.859375, 0.8659722222222223, 0.1578125, 0.17083333333333334]","[0.321875, 0.3090277777777778, 0.64375, 0.09305555555555556]","[0.323046875, 0.6784722222222223, 0.64453125, 0.09305555555555556]","[0.310546875, 0.4722222222222222, 0.61171875, 0.09166666666666666]"
siukaphahospital_icu_mon--5_2022_11_26_8_15_55.jpeg,"[0.811328125, 0.15763888888888888, 0.15546875, 0.1597222222222222]","[0.1609375, 0.9395833333333333, 0.146875, 0.11527777777777778]","[0.31015625, 0.9222222222222223, 0.096875, 0.10555555555555556]","[0.54140625, 0.9041666666666667, 0.0734375, 0.075]","[0.840234375, 0.4756944444444444, 0.15078125, 0.1486111111111111]","[0.833203125, 0.8555555555555555, 0.14765625, 0.175]","[0.335546875, 0.31319444444444444, 0.57890625, 0.12638888888888888]","[0.496484375, 0.66875, 0.29296875, 0.19305555555555556]","[0.1921875, 0.5152777777777777, 0.2921875, 0.15555555555555556]"
prashant_icu_mon--1_2022_11_28_19_15_2.jpeg,"[0.805859375, 0.15486111111111112, 0.15078125, 0.1597222222222222]",,,,,"[0.810546875, 0.8256944444444444, 0.15234375, 0.16527777777777777]","[0.3328125, 0.2673611111111111, 0.5953125, 0.14027777777777778]","[0.320703125, 0.60625, 0.58203125, 0.11527777777777778]",
prashant_icu_mon--1_2022_11_27_20_15_1.jpeg,"[0.796484375, 0.18055555555555555, 0.14765625, 0.1527777777777778]","[0.16015625, 0.8173611111111111, 0.1203125, 0.10416666666666667]","[0.298828125, 0.8263888888888888, 0.08046875, 0.10277777777777777]",,"[0.82109375, 0.48541666666666666, 0.1625, 0.15416666666666667]","[0.805078125, 0.8506944444444444, 0.14609375, 0.1625]","[0.311328125, 0.24444444444444444, 0.52265625, 0.1]","[0.328515625, 0.5965277777777778, 0.53828125, 0.09861111111111111]","[0.325, 0.4666666666666667, 0.5703125, 0.12777777777777777]"
siukaphahospital_icu_mon--5_2022_11_28_0_16_11.jpeg,"[0.77734375, 0.16041666666666668, 0.16875, 0.16527777777777777]",,,,"[0.798828125, 0.45694444444444443, 0.16796875, 0.1638888888888889]","[0.79296875, 0.8236111111111111, 0.146875, 0.1527777777777778]","[0.31640625, 0.2763888888888889, 0.5484375, 0.1527777777777778]","[0.31796875, 0.6583333333333333, 0.5609375, 0.06944444444444445]","[0.31796875, 0.50625, 0.55, 0.12638888888888888]"
prashant_icu_mon--16_2022_12_5_10_17_14.jpeg,"[0.83984375, 0.15625, 0.165625, 0.17083333333333334]",,,,,"[0.856640625, 0.8625, 0.18203125, 0.18055555555555555]",,"[0.32734375, 0.7027777777777777, 0.6515625, 0.15555555555555556]",
prashant_icu_mon--1_2022_11_27_18_15_1.jpeg,"[0.791015625, 0.17916666666666667, 0.17109375, 0.17222222222222222]","[0.140234375, 0.8326388888888889, 0.13203125, 0.10972222222222222]","[0.291796875, 0.8451388888888889, 0.09765625, 0.11527777777777778]","[0.51171875, 0.8590277777777777, 0.0671875, 0.0763888888888889]","[0.816015625, 0.4861111111111111, 0.16640625, 0.18333333333333332]","[0.80390625, 0.8590277777777777, 0.165625, 0.1736111111111111]","[0.3140625, 0.2590277777777778, 0.6015625, 0.11527777777777778]","[0.312890625, 0.6208333333333333, 0.61171875, 0.11944444444444445]","[0.31171875, 0.46458333333333335, 0.6, 0.12083333333333333]"
prashant_icu_mon--1_2022_11_28_1_15_2.jpeg,"[0.805078125, 0.15833333333333333, 0.24140625, 0.1527777777777778]","[0.15390625, 0.8347222222222223, 0.1375, 0.10555555555555556]","[0.305078125, 0.8361111111111111, 0.09296875, 0.10277777777777777]","[0.534765625, 0.8340277777777778, 0.10078125, 0.08472222222222223]",,"[0.831640625, 0.8145833333333333, 0.16796875, 0.16527777777777777]","[0.323046875, 0.26875, 0.63203125, 0.09027777777777778]","[0.325390625, 0.5986111111111111, 0.63515625, 0.11666666666666667]",
prashant_icu_mon--16_2022_12_4_8_17_11.jpeg,"[0.844921875, 0.13680555555555557, 0.18203125, 0.19305555555555556]",,,,,"[0.8828125, 0.85625, 0.096875, 0.17916666666666667]","[0.337890625, 0.2652777777777778, 0.63515625, 0.175]",,
siukaphahospital_icu_mon--5_2022_11_27_23_16_16.jpeg,"[0.79375, 0.15555555555555556, 0.1546875, 0.15833333333333333]","[0.165234375, 0.9006944444444445, 0.15078125, 0.09861111111111111]","[0.31953125, 0.8833333333333333, 0.0953125, 0.10277777777777777]",,"[0.829296875, 0.44583333333333336, 0.15703125, 0.1638888888888889]","[0.837109375, 0.8104166666666667, 0.17109375, 0.15138888888888888]","[0.3328125, 0.27847222222222223, 0.53125, 0.1486111111111111]","[0.31875, 0.675, 0.5375, 0.1527777777777778]","[0.371484375, 0.4756944444444444, 0.46015625, 0.13194444444444445]"
prashant_icu_mon--1_2022_11_28_11_15_2.jpeg,"[0.790625, 0.19652777777777777, 0.23125, 0.17083333333333334]","[0.171484375, 0.8569444444444444, 0.08046875, 0.1111111111111111]","[0.294140625, 0.8694444444444445, 0.08671875, 0.10277777777777777]","[0.515625, 0.8756944444444444, 0.0671875, 0.08472222222222223]","[0.8234375, 0.5104166666666666, 0.1578125, 0.1625]","[0.801953125, 0.8659722222222223, 0.14765625, 0.1736111111111111]","[0.333984375, 0.28402777777777777, 0.56796875, 0.10416666666666667]","[0.3234375, 0.6381944444444444, 0.546875, 0.12361111111111112]","[0.31640625, 0.47152777777777777, 0.4859375, 0.0763888888888889]"
siukaphahospital_icu_mon--5_2022_11_27_17_16_16.jpeg,"[0.778515625, 0.1638888888888889, 0.14140625, 0.15555555555555556]","[0.15859375, 0.9263888888888889, 0.1296875, 0.09722222222222222]","[0.302734375, 0.9159722222222222, 0.09140625, 0.10694444444444444]","[0.520703125, 0.8909722222222223, 0.06484375, 0.08194444444444444]","[0.80234375, 0.4625, 0.1484375, 0.1638888888888889]","[0.8078125, 0.8326388888888889, 0.0875, 0.17083333333333334]","[0.34765625, 0.3076388888888889, 0.5046875, 0.18472222222222223]","[0.3390625, 0.6618055555555555, 0.4890625, 0.0875]","[0.34296875, 0.5340277777777778, 0.5015625, 0.14305555555555555]"
prashant_icu_mon--16_2022_12_1_16_16_30.jpeg,"[0.8296875, 0.15347222222222223, 0.1625, 0.1597222222222222]",,,,"[0.8609375, 0.4756944444444444, 0.1515625, 0.16527777777777777]","[0.86171875, 0.8625, 0.159375, 0.18055555555555555]","[0.322265625, 0.2722222222222222, 0.63828125, 0.14722222222222223]","[0.337890625, 0.6715277777777777, 0.59453125, 0.10972222222222222]","[0.33984375, 0.5097222222222222, 0.6125, 0.09722222222222222]"
prashant_icu_mon--16_2022_12_7_7_16_58.jpeg,"[0.847265625, 0.15138888888888888, 0.15859375, 0.1527777777777778]",,,,,"[0.865234375, 0.85625, 0.15546875, 0.15138888888888888]","[0.33203125, 0.2722222222222222, 0.61875, 0.12777777777777777]","[0.335546875, 0.6756944444444445, 0.63359375, 0.10694444444444444]",
siukaphahospital_icu_mon--5_2022_11_27_19_16_12.jpeg,"[0.78671875, 0.15486111111111112, 0.1515625, 0.15694444444444444]","[0.1875, 0.9270833333333334, 0.1265625, 0.11527777777777778]","[0.329296875, 0.9125, 0.08671875, 0.1]","[0.542578125, 0.8819444444444444, 0.06640625, 0.06666666666666667]","[0.815234375, 0.4597222222222222, 0.14609375, 0.15555555555555556]","[0.808984375, 0.8347222222222223, 0.14140625, 0.15555555555555556]","[0.34453125, 0.28402777777777777, 0.5328125, 0.13472222222222222]","[0.358203125, 0.6701388888888888, 0.51953125, 0.15138888888888888]","[0.355078125, 0.5090277777777777, 0.53359375, 0.1597222222222222]"
siukaphahospital_icu_mon--5_2022_11_27_22_16_14.jpeg,"[0.77578125, 0.16805555555555557, 0.1546875, 0.15833333333333333]","[0.12265625, 0.9354166666666667, 0.1328125, 0.09861111111111111]","[0.27890625, 0.9243055555555556, 0.0953125, 0.09305555555555556]","[0.503515625, 0.9006944444444445, 0.06953125, 0.07361111111111111]","[0.797265625, 0.47152777777777777, 0.15234375, 0.1625]","[0.808984375, 0.8479166666666667, 0.07109375, 0.15138888888888888]","[0.299609375, 0.28680555555555554, 0.54765625, 0.14027777777777778]","[0.382421875, 0.6486111111111111, 0.40078125, 0.12222222222222222]","[0.389453125, 0.49722222222222223, 0.37578125, 0.1361111111111111]"
prashant_icu_mon--16_2022_12_4_6_17_24.jpeg,"[0.8546875, 0.13680555555555557, 0.1671875, 0.17083333333333334]",,,,,"[0.86484375, 0.88125, 0.171875, 0.18194444444444444]","[0.33671875, 0.2652777777777778, 0.625, 0.16666666666666666]","[0.34375, 0.65, 0.6140625, 0.17222222222222222]",
prashant_icu_mon--16_2022_12_4_13_17_13.jpeg,"[0.8140625, 0.1673611111111111, 0.24375, 0.16805555555555557]",,,,,"[0.846875, 0.90625, 0.1640625, 0.1597222222222222]","[0.3140625, 0.2902777777777778, 0.628125, 0.11388888888888889]","[0.31796875, 0.6875, 0.63125, 0.225]",
prashant_icu_mon--16_2022_12_1_14_16_44.jpeg,"[0.83046875, 0.16180555555555556, 0.165625, 0.1597222222222222]",,,,"[0.85234375, 0.48819444444444443, 0.1546875, 0.1625]","[0.855078125, 0.86875, 0.14453125, 0.16527777777777777]","[0.323046875, 0.2833333333333333, 0.62421875, 0.12222222222222222]","[0.32421875, 0.6736111111111112, 0.5921875, 0.125]","[0.323046875, 0.5236111111111111, 0.61640625, 0.08888888888888889]"
prashant_icu_mon--1_2022_12_6_20_15_7.jpeg,"[0.80546875, 0.16944444444444445, 0.2515625, 0.17222222222222222]","[0.187109375, 0.9277777777777778, 0.09921875, 0.10277777777777777]","[0.321484375, 0.9180555555555555, 0.09609375, 0.10555555555555556]","[0.56171875, 0.90625, 0.0734375, 0.08194444444444444]","[0.864453125, 0.49375, 0.17734375, 0.16527777777777777]","[0.884765625, 0.8770833333333333, 0.08828125, 0.17916666666666667]","[0.32109375, 0.3076388888888889, 0.6421875, 0.0875]","[0.32890625, 0.6798611111111111, 0.6578125, 0.06527777777777778]","[0.326171875, 0.5243055555555556, 0.65078125, 0.08472222222222223]"
siukaphahospital_icu_mon--5_2022_12_4_14_15_38.jpeg,"[0.812890625, 0.16875, 0.23515625, 0.1625]","[0.17109375, 0.9319444444444445, 0.1, 0.10555555555555556]","[0.311328125, 0.91875, 0.10078125, 0.10138888888888889]","[0.544921875, 0.8875, 0.06953125, 0.075]","[0.849609375, 0.47291666666666665, 0.17109375, 0.1625]","[0.84921875, 0.8409722222222222, 0.1609375, 0.16527777777777777]","[0.33515625, 0.32083333333333336, 0.63125, 0.15555555555555556]","[0.334375, 0.6861111111111111, 0.6296875, 0.19444444444444445]","[0.335546875, 0.5111111111111111, 0.63203125, 0.14722222222222223]"
prashant_icu_mon--1_2022_12_5_22_15_2.jpeg,"[0.84453125, 0.1736111111111111, 0.184375, 0.18333333333333332]","[0.1640625, 0.9131944444444444, 0.1328125, 0.12361111111111112]","[0.3265625, 0.9090277777777778, 0.1078125, 0.1125]","[0.569140625, 0.8972222222222223, 0.11171875, 0.07777777777777778]","[0.884765625, 0.49930555555555556, 0.17421875, 0.16805555555555557]","[0.880078125, 0.875, 0.17109375, 0.17222222222222222]","[0.33046875, 0.2881944444444444, 0.6546875, 0.12638888888888888]","[0.337890625, 0.6770833333333334, 0.67109375, 0.08194444444444444]","[0.333203125, 0.5118055555555555, 0.66484375, 0.1597222222222222]"
