image_name,HR,SBP,DBP,MAP,SPO2,RR,HR_W,RR_W,SPO2_W
aveksha_micu_mon-127_2021_11_24_10_30_27.jpeg,"[0.068359375, 0.2013888888888889, 0.13671875, 0.19722222222222222]","[0.624609375, 0.6215277777777778, 0.16484375, 0.1736111111111111]","[0.855859375, 0.6138888888888889, 0.19609375, 0.17777777777777778]","[0.793359375, 0.8006944444444445, 0.15859375, 0.10138888888888889]","[0.148828125, 0.6340277777777777, 0.19921875, 0.20972222222222223]","[0.606640625, 0.16527777777777777, 0.11796875, 0.21388888888888888]","[0.237109375, 0.42430555555555555, 0.47421875, 0.1375]","[0.738671875, 0.40208333333333335, 0.52109375, 0.10972222222222222]","[0.254296875, 0.8472222222222222, 0.50859375, 0.14444444444444443]"
aveksha_micu_mon-121_2021_11_23_21_0_3.jpeg,"[0.1046875, 0.12291666666666666, 0.15, 0.22916666666666666]","[0.651953125, 0.6555555555555556, 0.13203125, 0.16944444444444445]","[0.869921875, 0.6791666666666667, 0.19140625, 0.17222222222222222]","[0.78984375, 0.8375, 0.125, 0.09444444444444444]","[0.140625, 0.5965277777777778, 0.15625, 0.22083333333333333]","[0.68203125, 0.21041666666666667, 0.140625, 0.21805555555555556]","[0.26484375, 0.4013888888888889, 0.5296875, 0.17222222222222222]","[0.76484375, 0.4652777777777778, 0.46875, 0.17222222222222222]","[0.262890625, 0.8277777777777777, 0.52578125, 0.18888888888888888]"
aveksha_micu_mon-121_2021_11_24_11_0_3.jpeg,"[0.130859375, 0.10625, 0.15078125, 0.20972222222222223]","[0.6734375, 0.6590277777777778, 0.1390625, 0.1736111111111111]","[0.855078125, 0.6868055555555556, 0.14921875, 0.16805555555555557]","[0.78828125, 0.8430555555555556, 0.10625, 0.09444444444444444]","[0.15625, 0.5840277777777778, 0.1625, 0.23194444444444445]","[0.700390625, 0.22152777777777777, 0.13515625, 0.2152777777777778]","[0.274609375, 0.37916666666666665, 0.54921875, 0.21944444444444444]","[0.775390625, 0.4618055555555556, 0.44765625, 0.18194444444444444]","[0.267578125, 0.8243055555555555, 0.53515625, 0.19305555555555556]"
aveksha_micu_mon-121_2021_11_26_13_0_2.jpeg,"[0.11328125, 0.12986111111111112, 0.14375, 0.22916666666666666]","[0.646875, 0.6541666666666667, 0.14375, 0.16944444444444445]","[0.840625, 0.6743055555555556, 0.1671875, 0.16805555555555557]","[0.76640625, 0.8368055555555556, 0.1109375, 0.09305555555555556]","[0.177734375, 0.5951388888888889, 0.19609375, 0.22083333333333333]","[0.675390625, 0.21041666666666667, 0.14296875, 0.2152777777777778]","[0.2609375, 0.38680555555555557, 0.521875, 0.18194444444444444]","[0.76015625, 0.46111111111111114, 0.478125, 0.17222222222222222]","[0.25625, 0.8222222222222222, 0.5046875, 0.18611111111111112]"
aveksha_micu_mon-127_2021_11_24_15_30_35.jpeg,"[0.0625, 0.21736111111111112, 0.1234375, 0.19583333333333333]","[0.616015625, 0.6243055555555556, 0.16328125, 0.17083333333333334]","[0.841015625, 0.6173611111111111, 0.18359375, 0.1763888888888889]","[0.7859375, 0.7993055555555556, 0.15625, 0.09861111111111111]","[0.138671875, 0.6368055555555555, 0.19453125, 0.20972222222222223]","[0.598828125, 0.1798611111111111, 0.11484375, 0.20416666666666666]","[0.23359375, 0.43125, 0.4671875, 0.13194444444444445]","[0.733203125, 0.4041666666666667, 0.53203125, 0.09722222222222222]","[0.246484375, 0.8486111111111111, 0.49296875, 0.16111111111111112]"
aveksha_micu_mon-127_2021_11_24_15_0_28.jpeg,"[0.060546875, 0.21597222222222223, 0.12109375, 0.19305555555555556]","[0.60859375, 0.6243055555555556, 0.1640625, 0.16805555555555557]","[0.83046875, 0.6173611111111111, 0.184375, 0.1736111111111111]","[0.773828125, 0.8013888888888889, 0.15703125, 0.09722222222222222]","[0.1359375, 0.6354166666666666, 0.19375, 0.20416666666666666]","[0.58984375, 0.17916666666666667, 0.1125, 0.20555555555555555]","[0.228515625, 0.4284722222222222, 0.45703125, 0.11527777777777778]","[0.730078125, 0.40069444444444446, 0.53828125, 0.10138888888888889]","[0.2421875, 0.8451388888888889, 0.484375, 0.13194444444444445]"
aveksha_micu_mon-121_2021_11_25_3_0_3.jpeg,"[0.1359375, 0.16805555555555557, 0.14375, 0.20833333333333334]","[0.6546875, 0.6256944444444444, 0.15, 0.16805555555555557]","[0.849609375, 0.625, 0.16640625, 0.1638888888888889]","[0.77578125, 0.7993055555555556, 0.11875, 0.09583333333333334]","[0.145703125, 0.6180555555555556, 0.15390625, 0.21388888888888888]","[0.67890625, 0.19166666666666668, 0.1015625, 0.20555555555555555]","[0.266796875, 0.41597222222222224, 0.53359375, 0.14583333333333334]","[0.76484375, 0.4201388888888889, 0.46875, 0.12638888888888888]","[0.255859375, 0.8409722222222222, 0.51171875, 0.14027777777777778]"
aveksha_micu_mon-125_2021_11_19_23_30_15.jpeg,"[0.1015625, 0.1875, 0.1546875, 0.22777777777777777]","[0.617578125, 0.6166666666666667, 0.14609375, 0.19722222222222222]","[0.84453125, 0.60625, 0.19375, 0.1986111111111111]","[0.76171875, 0.7993055555555556, 0.1265625, 0.10972222222222222]","[0.166015625, 0.6180555555555556, 0.21015625, 0.2361111111111111]","[0.640234375, 0.15347222222222223, 0.12578125, 0.23194444444444445]","[0.242578125, 0.4076388888888889, 0.48515625, 0.12916666666666668]","[0.743359375, 0.38472222222222224, 0.51171875, 0.13333333333333333]","[0.248828125, 0.84375, 0.49765625, 0.14583333333333334]"
aveksha_micu_mon-121_2021_11_24_19_30_2.jpeg,"[0.103125, 0.11458333333333333, 0.1453125, 0.2263888888888889]","[0.64296875, 0.65, 0.1296875, 0.17222222222222222]","[0.848828125, 0.6722222222222223, 0.16484375, 0.17222222222222222]","[0.776171875, 0.8375, 0.11484375, 0.10555555555555556]","[0.133984375, 0.5895833333333333, 0.15703125, 0.22916666666666666]","[0.6734375, 0.2013888888888889, 0.1421875, 0.21944444444444444]","[0.25859375, 0.39305555555555555, 0.5171875, 0.18611111111111112]","[0.76015625, 0.44375, 0.478125, 0.15138888888888888]","[0.25703125, 0.8229166666666666, 0.5140625, 0.1875]"
aveksha_micu_mon-121_2021_11_25_14_30_2.jpeg,"[0.146875, 0.10347222222222222, 0.1453125, 0.20416666666666666]","[0.665625, 0.6347222222222222, 0.1421875, 0.17222222222222222]","[0.853125, 0.6604166666666667, 0.1578125, 0.1736111111111111]","[0.784765625, 0.8277777777777777, 0.11015625, 0.1]","[0.15546875, 0.5645833333333333, 0.1578125, 0.22916666666666666]","[0.691015625, 0.19930555555555557, 0.09453125, 0.20972222222222223]","[0.27109375, 0.3701388888888889, 0.5421875, 0.2152777777777778]","[0.7734375, 0.44375, 0.4515625, 0.19027777777777777]","[0.26640625, 0.7958333333333333, 0.5328125, 0.2222222222222222]"
aveksha_micu_mon-127_2021_11_26_13_0_28.jpeg,"[0.066015625, 0.21805555555555556, 0.12265625, 0.19722222222222222]","[0.584375, 0.6173611111111111, 0.159375, 0.16527777777777777]","[0.812890625, 0.6111111111111112, 0.20078125, 0.18333333333333332]","[0.728515625, 0.7958333333333333, 0.13359375, 0.09722222222222222]","[0.098828125, 0.6284722222222222, 0.13046875, 0.19305555555555556]","[0.604296875, 0.1527777777777778, 0.15390625, 0.2222222222222222]","[0.22265625, 0.4270833333333333, 0.4453125, 0.14305555555555555]","[0.723828125, 0.38958333333333334, 0.55078125, 0.10138888888888889]","[0.22265625, 0.8361111111111111, 0.4453125, 0.14444444444444443]"
aveksha_micu_mon-121_2021_11_24_0_30_2.jpeg,"[0.074609375, 0.15833333333333333, 0.13828125, 0.2111111111111111]","[0.615234375, 0.6548611111111111, 0.15703125, 0.1736111111111111]","[0.81953125, 0.6770833333333334, 0.1640625, 0.1763888888888889]","[0.7515625, 0.8465277777777778, 0.121875, 0.09861111111111111]","[0.105078125, 0.6034722222222222, 0.14453125, 0.2125]","[0.6296875, 0.20833333333333334, 0.1484375, 0.21388888888888888]","[0.238671875, 0.42083333333333334, 0.47734375, 0.18888888888888888]","[0.7390625, 0.46111111111111114, 0.5203125, 0.16944444444444445]","[0.241796875, 0.8263888888888888, 0.48359375, 0.18611111111111112]"
aveksha_micu_mon-127_2021_11_24_16_30_27.jpeg,"[0.0640625, 0.2125, 0.1265625, 0.19722222222222222]","[0.612890625, 0.625, 0.16015625, 0.16944444444444445]","[0.8375, 0.6159722222222223, 0.184375, 0.1736111111111111]","[0.780078125, 0.8020833333333334, 0.15703125, 0.09583333333333334]","[0.100390625, 0.6388888888888888, 0.14296875, 0.20555555555555555]","[0.596875, 0.175, 0.1265625, 0.20833333333333334]","[0.232421875, 0.43680555555555556, 0.46484375, 0.12361111111111112]","[0.733984375, 0.4076388888888889, 0.53046875, 0.10972222222222222]","[0.24375, 0.8479166666666667, 0.4875, 0.14583333333333334]"
aveksha_micu_mon-127_2021_11_24_14_0_30.jpeg,"[0.067578125, 0.21597222222222223, 0.13515625, 0.1986111111111111]","[0.62109375, 0.6277777777777778, 0.1640625, 0.17222222222222222]","[0.859765625, 0.6208333333333333, 0.21796875, 0.17777777777777778]","[0.78671875, 0.8020833333333334, 0.1578125, 0.10138888888888889]","[0.148046875, 0.6381944444444444, 0.19765625, 0.20416666666666666]","[0.60234375, 0.17777777777777778, 0.1171875, 0.21388888888888888]","[0.2375, 0.43333333333333335, 0.475, 0.13055555555555556]","[0.73515625, 0.41458333333333336, 0.528125, 0.11527777777777778]","[0.25078125, 0.8486111111111111, 0.5015625, 0.13333333333333333]"
aveksha_micu_mon-125_2021_11_20_0_0_16.jpeg,"[0.10703125, 0.18125, 0.159375, 0.2375]","[0.633203125, 0.6506944444444445, 0.14296875, 0.18472222222222223]","[0.842578125, 0.6555555555555556, 0.16953125, 0.18333333333333332]","[0.7671875, 0.8340277777777778, 0.1171875, 0.09861111111111111]","[0.169140625, 0.6465277777777778, 0.22109375, 0.23472222222222222]","[0.658203125, 0.18541666666666667, 0.12421875, 0.23194444444444445]","[0.25234375, 0.42083333333333334, 0.5046875, 0.13055555555555556]","[0.750390625, 0.4354166666666667, 0.49765625, 0.14305555555555555]","[0.264453125, 0.8666666666666667, 0.52890625, 0.1527777777777778]"
aveksha_micu_mon-125_2021_11_20_6_30_15.jpeg,"[0.117578125, 0.1763888888888889, 0.15234375, 0.21944444444444444]","[0.65, 0.6444444444444445, 0.15, 0.18333333333333332]","[0.8453125, 0.6340277777777777, 0.1609375, 0.1736111111111111]","[0.776953125, 0.81875, 0.11484375, 0.10694444444444444]","[0.16640625, 0.6618055555555555, 0.209375, 0.24027777777777778]","[0.668359375, 0.1798611111111111, 0.10234375, 0.20972222222222223]","[0.2625, 0.42986111111111114, 0.525, 0.14583333333333334]","[0.7625, 0.44930555555555557, 0.4734375, 0.19027777777777777]","[0.2578125, 0.9118055555555555, 0.515625, 0.1597222222222222]"
aveksha_micu_mon-121_2021_11_25_13_0_2.jpeg,"[0.11796875, 0.10902777777777778, 0.146875, 0.2125]","[0.658984375, 0.6347222222222222, 0.14453125, 0.17222222222222222]","[0.849609375, 0.6590277777777778, 0.15859375, 0.17083333333333334]","[0.780078125, 0.8166666666666667, 0.10703125, 0.08611111111111111]","[0.145703125, 0.5708333333333333, 0.16015625, 0.225]","[0.679296875, 0.19583333333333333, 0.10390625, 0.20833333333333334]","[0.266796875, 0.38055555555555554, 0.53359375, 0.16111111111111112]","[0.768359375, 0.44375, 0.46171875, 0.17916666666666667]","[0.2640625, 0.7993055555555556, 0.528125, 0.18194444444444444]"
aveksha_micu_mon-121_2021_11_24_19_0_3.jpeg,"[0.1, 0.12638888888888888, 0.1390625, 0.21944444444444444]","[0.632421875, 0.6493055555555556, 0.14453125, 0.17083333333333334]","[0.837890625, 0.6729166666666667, 0.17421875, 0.1736111111111111]","[0.77265625, 0.8402777777777778, 0.1375, 0.1]","[0.125, 0.58125, 0.146875, 0.21805555555555556]","[0.65, 0.19930555555555557, 0.125, 0.2152777777777778]","[0.251171875, 0.38680555555555557, 0.50234375, 0.16805555555555557]","[0.752734375, 0.4486111111111111, 0.49296875, 0.16111111111111112]","[0.247265625, 0.8118055555555556, 0.49453125, 0.2013888888888889]"
aveksha_micu_mon-121_2021_11_23_23_0_2.jpeg,"[0.112109375, 0.11666666666666667, 0.15703125, 0.23333333333333334]","[0.6765625, 0.6513888888888889, 0.1390625, 0.16666666666666666]","[0.866015625, 0.6680555555555555, 0.15546875, 0.1638888888888889]","[0.798046875, 0.8277777777777777, 0.10703125, 0.08611111111111111]","[0.1515625, 0.6055555555555555, 0.1671875, 0.22777777777777777]","[0.692578125, 0.2076388888888889, 0.13515625, 0.22083333333333333]","[0.271484375, 0.4076388888888889, 0.54296875, 0.17916666666666667]","[0.77421875, 0.4527777777777778, 0.45, 0.16666666666666666]","[0.27421875, 0.8361111111111111, 0.5453125, 0.15833333333333333]"
aveksha_micu_mon-121_2021_11_24_16_0_3.jpeg,"[0.106640625, 0.11388888888888889, 0.16171875, 0.225]","[0.673046875, 0.6631944444444444, 0.14296875, 0.1763888888888889]","[0.86015625, 0.6868055555555556, 0.1484375, 0.17083333333333334]","[0.795703125, 0.8458333333333333, 0.10703125, 0.09444444444444444]","[0.15, 0.5972222222222222, 0.1640625, 0.23333333333333334]","[0.691015625, 0.2222222222222222, 0.13828125, 0.21388888888888888]","[0.27109375, 0.4, 0.5421875, 0.18333333333333332]","[0.772265625, 0.46944444444444444, 0.45390625, 0.175]","[0.269921875, 0.8326388888888889, 0.53984375, 0.17916666666666667]"
aveksha_micu_mon-121_2021_11_23_14_0_3.jpeg,"[0.109375, 0.11805555555555555, 0.1484375, 0.2361111111111111]","[0.6453125, 0.6576388888888889, 0.128125, 0.17083333333333334]","[0.84296875, 0.6784722222222223, 0.1578125, 0.1736111111111111]","[0.775, 0.8430555555555556, 0.1125, 0.09444444444444444]","[0.14765625, 0.5979166666666667, 0.1546875, 0.22361111111111112]","[0.676171875, 0.2048611111111111, 0.14296875, 0.22361111111111112]","[0.261328125, 0.3861111111111111, 0.52265625, 0.18055555555555555]","[0.762890625, 0.45416666666666666, 0.47265625, 0.15833333333333333]","[0.26171875, 0.8319444444444445, 0.5140625, 0.18333333333333332]"
aveksha_micu_mon-121_2021_11_24_12_30_2.jpeg,"[0.116015625, 0.10625, 0.14921875, 0.2125]","[0.6609375, 0.6395833333333333, 0.1453125, 0.17083333333333334]","[0.85078125, 0.6652777777777777, 0.159375, 0.16666666666666666]","[0.77578125, 0.8243055555555555, 0.1015625, 0.09583333333333334]","[0.140625, 0.5694444444444444, 0.1609375, 0.22777777777777777]","[0.68515625, 0.20416666666666666, 0.140625, 0.21666666666666667]","[0.266796875, 0.38055555555555554, 0.53359375, 0.18333333333333332]","[0.768359375, 0.45555555555555555, 0.46171875, 0.18333333333333332]","[0.262109375, 0.8034722222222223, 0.52421875, 0.19583333333333333]"
aveksha_micu_mon-125_2021_11_21_6_0_16.jpeg,"[0.12109375, 0.20416666666666666, 0.134375, 0.20277777777777778]","[0.62734375, 0.5923611111111111, 0.1421875, 0.18472222222222223]","[0.842578125, 0.575, 0.17109375, 0.19166666666666668]","[0.777734375, 0.7680555555555556, 0.12734375, 0.11388888888888889]","[0.13515625, 0.6361111111111111, 0.15, 0.22777777777777777]","[0.62890625, 0.15555555555555556, 0.1078125, 0.2]","[0.24921875, 0.41041666666666665, 0.4984375, 0.1486111111111111]","[0.7484375, 0.3798611111111111, 0.5015625, 0.14305555555555555]","[0.2546875, 0.8701388888888889, 0.509375, 0.14583333333333334]"
aveksha_micu_mon-121_2021_11_23_15_0_3.jpeg,"[0.095703125, 0.11388888888888889, 0.14296875, 0.225]","[0.63984375, 0.65, 0.1328125, 0.17222222222222222]","[0.84453125, 0.6756944444444445, 0.1609375, 0.1763888888888889]","[0.77578125, 0.8402777777777778, 0.1125, 0.09722222222222222]","[0.1328125, 0.5895833333333333, 0.15625, 0.22361111111111112]","[0.66640625, 0.2, 0.140625, 0.21666666666666667]","[0.25703125, 0.38333333333333336, 0.5140625, 0.16944444444444445]","[0.759375, 0.4534722222222222, 0.4796875, 0.1625]","[0.256640625, 0.8277777777777777, 0.51328125, 0.18333333333333332]"
aveksha_micu_mon-121_2021_11_24_2_0_3.jpeg,"[0.090234375, 0.16111111111111112, 0.14453125, 0.21666666666666667]","[0.616015625, 0.6604166666666667, 0.13515625, 0.1736111111111111]","[0.82734375, 0.6868055555555556, 0.1765625, 0.1763888888888889]","[0.7484375, 0.8472222222222222, 0.1171875, 0.09722222222222222]","[0.153125, 0.6118055555555556, 0.1953125, 0.22083333333333333]","[0.653125, 0.22361111111111112, 0.15, 0.2111111111111111]","[0.248828125, 0.41805555555555557, 0.49765625, 0.15833333333333333]","[0.748046875, 0.4722222222222222, 0.50234375, 0.175]","[0.2421875, 0.8263888888888888, 0.484375, 0.18055555555555555]"
aveksha_micu_mon-127_2021_11_24_16_0_29.jpeg,"[0.059765625, 0.22291666666666668, 0.11953125, 0.1986111111111111]","[0.6125, 0.6166666666666667, 0.165625, 0.17222222222222222]","[0.84765625, 0.6041666666666666, 0.19375, 0.18055555555555555]","[0.78828125, 0.7923611111111111, 0.1625, 0.09861111111111111]","[0.1296875, 0.6395833333333333, 0.1921875, 0.20694444444444443]","[0.605859375, 0.16458333333333333, 0.15390625, 0.2152777777777778]","[0.2296875, 0.4263888888888889, 0.459375, 0.13055555555555556]","[0.730859375, 0.3993055555555556, 0.53671875, 0.09305555555555556]","[0.239453125, 0.8430555555555556, 0.47890625, 0.13055555555555556]"
aveksha_micu_mon-121_2021_11_23_13_30_2.jpeg,"[0.11796875, 0.11319444444444444, 0.1453125, 0.2263888888888889]","[0.657421875, 0.6493055555555556, 0.14140625, 0.1736111111111111]","[0.844921875, 0.6763888888888889, 0.15546875, 0.16944444444444445]","[0.782421875, 0.8326388888888889, 0.11953125, 0.09583333333333334]","[0.140234375, 0.5819444444444445, 0.15703125, 0.225]","[0.683203125, 0.21319444444444444, 0.10234375, 0.20972222222222223]","[0.265234375, 0.3784722222222222, 0.53046875, 0.17916666666666667]","[0.76640625, 0.45625, 0.465625, 0.1625]","[0.259375, 0.81875, 0.51875, 0.19583333333333333]"
aveksha_micu_mon-127_2021_11_26_6_0_29.jpeg,"[0.063671875, 0.20694444444444443, 0.12421875, 0.19722222222222222]","[0.591796875, 0.6076388888888888, 0.16171875, 0.17916666666666667]","[0.825390625, 0.5958333333333333, 0.19921875, 0.18611111111111112]","[0.75859375, 0.7875, 0.1625, 0.10277777777777777]","[0.095703125, 0.6298611111111111, 0.13359375, 0.2013888888888889]","[0.59453125, 0.13680555555555557, 0.1171875, 0.22361111111111112]","[0.22421875, 0.42430555555555555, 0.4484375, 0.15416666666666667]","[0.724609375, 0.38680555555555557, 0.54921875, 0.10972222222222222]","[0.2296875, 0.8388888888888889, 0.459375, 0.13333333333333333]"
aveksha_micu_mon-127_2021_11_26_9_0_40.jpeg,"[0.06015625, 0.2048611111111111, 0.1203125, 0.1986111111111111]","[0.578125, 0.6090277777777777, 0.1578125, 0.17083333333333334]","[0.812109375, 0.6006944444444444, 0.20546875, 0.18472222222222223]","[0.738671875, 0.7916666666666666, 0.16171875, 0.09722222222222222]","[0.121484375, 0.6194444444444445, 0.17421875, 0.2]","[0.594921875, 0.1375, 0.15390625, 0.225]","[0.218359375, 0.4131944444444444, 0.43671875, 0.13194444444444445]","[0.719140625, 0.38680555555555557, 0.56015625, 0.10972222222222222]","[0.221484375, 0.8305555555555556, 0.44296875, 0.1388888888888889]"
aveksha_micu_mon-121_2021_11_24_17_0_3.jpeg,"[0.104296875, 0.12291666666666666, 0.14140625, 0.22083333333333333]","[0.64453125, 0.6423611111111112, 0.1453125, 0.17083333333333334]","[0.843359375, 0.6645833333333333, 0.16328125, 0.1763888888888889]","[0.77109375, 0.83125, 0.1046875, 0.09583333333333334]","[0.137109375, 0.5854166666666667, 0.15546875, 0.22361111111111112]","[0.651171875, 0.19583333333333333, 0.10390625, 0.20833333333333334]","[0.254296875, 0.38819444444444445, 0.50859375, 0.15138888888888888]","[0.756640625, 0.44027777777777777, 0.48515625, 0.15833333333333333]","[0.25703125, 0.8222222222222222, 0.5140625, 0.18055555555555555]"
aveksha_micu_mon-121_2021_11_23_20_0_3.jpeg,"[0.10234375, 0.12152777777777778, 0.1515625, 0.23194444444444445]","[0.658203125, 0.6590277777777778, 0.14765625, 0.17083333333333334]","[0.8546875, 0.6763888888888889, 0.1640625, 0.16944444444444445]","[0.791015625, 0.8416666666666667, 0.12890625, 0.09444444444444444]","[0.1421875, 0.6006944444444444, 0.159375, 0.22916666666666666]","[0.681640625, 0.2111111111111111, 0.13984375, 0.21944444444444444]","[0.264453125, 0.40069444444444446, 0.52890625, 0.1763888888888889]","[0.76640625, 0.4618055555555556, 0.465625, 0.1597222222222222]","[0.26171875, 0.8319444444444445, 0.5234375, 0.17222222222222222]"
lifecarehospital_icu_mon--212_2022_9_9_21_30_16.jpeg,"[0.13125, 0.2111111111111111, 0.128125, 0.16111111111111112]","[0.63046875, 0.2423611111111111, 0.1453125, 0.1486111111111111]","[0.8265625, 0.24444444444444444, 0.1578125, 0.1388888888888889]","[0.766796875, 0.39166666666666666, 0.11640625, 0.08333333333333333]","[0.148046875, 0.5715277777777777, 0.14140625, 0.17916666666666667]","[0.63828125, 0.5743055555555555, 0.0984375, 0.1597222222222222]",,,
lifecarehospital_icu_mon--216_2022_9_8_1_0_48.jpeg,"[0.14765625, 0.15138888888888888, 0.125, 0.19166666666666668]","[0.63125, 0.17152777777777778, 0.1390625, 0.17083333333333334]","[0.8265625, 0.17291666666666666, 0.1625, 0.17083333333333334]","[0.760546875, 0.35694444444444445, 0.11640625, 0.09722222222222222]","[0.146875, 0.5854166666666667, 0.1171875, 0.2125]","[0.63046875, 0.5833333333333334, 0.0984375, 0.19722222222222222]",,,
lifecarehospital_icu_mon--212_2022_9_10_7_0_13.jpeg,"[0.141796875, 0.19930555555555557, 0.12421875, 0.1597222222222222]","[0.632421875, 0.21388888888888888, 0.14140625, 0.14166666666666666]","[0.8203125, 0.21388888888888888, 0.1453125, 0.14444444444444443]","[0.76875, 0.36319444444444443, 0.1125, 0.08194444444444444]","[0.169140625, 0.5645833333333333, 0.13984375, 0.1763888888888889]","[0.64765625, 0.5534722222222223, 0.0984375, 0.1597222222222222]",,,
lifecarehospital_icu_mon--212_2022_9_10_1_0_12.jpeg,"[0.126171875, 0.2298611111111111, 0.13046875, 0.1597222222222222]","[0.63515625, 0.25069444444444444, 0.146875, 0.14027777777777778]","[0.836328125, 0.25416666666666665, 0.16328125, 0.14444444444444443]","[0.773828125, 0.40208333333333335, 0.11953125, 0.07916666666666666]","[0.146875, 0.5944444444444444, 0.146875, 0.18055555555555555]","[0.646484375, 0.5881944444444445, 0.10390625, 0.16527777777777777]",,,
lifecarehospital_icu_mon--212_2022_9_7_16_30_14.jpeg,"[0.134765625, 0.2326388888888889, 0.12890625, 0.15416666666666667]","[0.620703125, 0.24722222222222223, 0.11015625, 0.1361111111111111]","[0.84609375, 0.2465277777777778, 0.1609375, 0.13472222222222222]","[0.783203125, 0.3888888888888889, 0.11953125, 0.07777777777777778]","[0.1484375, 0.5833333333333334, 0.1453125, 0.175]","[0.6515625, 0.5715277777777777, 0.1015625, 0.1597222222222222]",,,
lifecarehospital_icu_mon--212_2022_9_9_6_30_15.jpeg,"[0.1640625, 0.20208333333333334, 0.1359375, 0.16527777777777777]","[0.667578125, 0.22847222222222222, 0.12421875, 0.14027777777777778]","[0.869140625, 0.23333333333333334, 0.16328125, 0.1388888888888889]","[0.801953125, 0.37569444444444444, 0.11640625, 0.08194444444444444]","[0.15859375, 0.5638888888888889, 0.1484375, 0.18611111111111112]","[0.6640625, 0.5611111111111111, 0.0984375, 0.16111111111111112]",,,
lifecarehospital_icu_mon--212_2022_9_7_16_0_22.jpeg,"[0.11953125, 0.22152777777777777, 0.13125, 0.1625]","[0.605078125, 0.23819444444444443, 0.11015625, 0.14027777777777778]","[0.829296875, 0.24166666666666667, 0.16015625, 0.14166666666666666]","[0.767578125, 0.3909722222222222, 0.11796875, 0.07916666666666666]","[0.141796875, 0.5881944444444445, 0.14921875, 0.18472222222222223]","[0.6421875, 0.5784722222222223, 0.1, 0.16527777777777777]",,,
lifecarehospital_icu_mon--212_2022_9_10_7_30_37.jpeg,"[0.13984375, 0.20208333333333334, 0.1265625, 0.16805555555555557]","[0.637890625, 0.20902777777777778, 0.12890625, 0.14583333333333334]","[0.8375, 0.20625, 0.146875, 0.1486111111111111]","[0.7828125, 0.36666666666666664, 0.1171875, 0.08333333333333333]","[0.16171875, 0.5847222222222223, 0.1453125, 0.18888888888888888]","[0.657421875, 0.5666666666666667, 0.10078125, 0.175]",,,
lifecarehospital_icu_mon--212_2022_9_8_16_0_56.jpeg,"[0.158203125, 0.22847222222222222, 0.13359375, 0.17083333333333334]","[0.664453125, 0.2625, 0.12734375, 0.14722222222222223]","[0.86796875, 0.26805555555555555, 0.1640625, 0.14444444444444443]","[0.80390625, 0.41875, 0.115625, 0.08472222222222223]","[0.16015625, 0.6055555555555555, 0.146875, 0.19166666666666668]","[0.666796875, 0.6076388888888888, 0.10390625, 0.16527777777777777]",,,
lifecarehospital_icu_mon--212_2022_9_9_2_30_15.jpeg,"[0.18203125, 0.19930555555555557, 0.1359375, 0.15694444444444444]","[0.68359375, 0.23055555555555557, 0.125, 0.1361111111111111]","[0.883203125, 0.23472222222222222, 0.16328125, 0.1388888888888889]","[0.81640625, 0.3784722222222222, 0.1171875, 0.07916666666666666]","[0.17578125, 0.5583333333333333, 0.15, 0.18333333333333332]","[0.67734375, 0.5611111111111111, 0.0984375, 0.15833333333333333]",,,
lifecarehospital_icu_mon--214_2022_9_9_8_30_27.jpeg,"[0.19140625, 0.15347222222222223, 0.128125, 0.15694444444444444]","[0.666796875, 0.2, 0.13671875, 0.1388888888888889]","[0.84765625, 0.21319444444444444, 0.159375, 0.14027777777777778]","[0.787890625, 0.35347222222222224, 0.13046875, 0.08194444444444444]","[0.208984375, 0.5069444444444444, 0.17890625, 0.18055555555555555]","[0.64453125, 0.5222222222222223, 0.09375, 0.15555555555555556]",,,
lifecarehospital_icu_mon--212_2022_9_10_8_30_14.jpeg,"[0.127734375, 0.20347222222222222, 0.13359375, 0.17083333333333334]","[0.635546875, 0.21319444444444444, 0.14609375, 0.14583333333333334]","[0.83671875, 0.20555555555555555, 0.159375, 0.14722222222222223]","[0.778515625, 0.36527777777777776, 0.11953125, 0.08611111111111111]","[0.15390625, 0.5847222222222223, 0.14375, 0.19166666666666668]","[0.653515625, 0.5659722222222222, 0.09921875, 0.17083333333333334]",,,
lifecarehospital_icu_mon--212_2022_9_10_12_30_15.jpeg,"[0.129296875, 0.22152777777777777, 0.12578125, 0.15138888888888888]","[0.617578125, 0.24791666666666667, 0.13984375, 0.1375]","[0.816015625, 0.25277777777777777, 0.15390625, 0.1361111111111111]","[0.768359375, 0.3951388888888889, 0.13515625, 0.08194444444444444]","[0.159375, 0.5701388888888889, 0.14375, 0.1736111111111111]","[0.6375, 0.5722222222222222, 0.115625, 0.1527777777777778]",,,
lifecarehospital_icu_mon--216_2022_9_8_11_30_36.jpeg,"[0.15859375, 0.17847222222222223, 0.1171875, 0.18194444444444444]","[0.640234375, 0.17847222222222223, 0.13671875, 0.16527777777777777]","[0.826171875, 0.17152777777777778, 0.14453125, 0.17083333333333334]","[0.771484375, 0.34930555555555554, 0.11328125, 0.09027777777777778]","[0.176953125, 0.5909722222222222, 0.13359375, 0.20416666666666666]","[0.646484375, 0.5708333333333333, 0.09765625, 0.18333333333333332]",,,
