image_name,HR,SBP,DBP,MAP,SPO2,RR,HR_W,RR_W,SPO2_W
hcgranchi_sicu_mon--326_2022_11_15_18_30_40.jpeg,"[0.76796875, 0.15625, 0.071875, 0.09305555555555556]","[0.76015625, 0.2722222222222222, 0.0578125, 0.06666666666666667]","[0.853125, 0.26944444444444443, 0.0390625, 0.058333333333333334]","[0.948828125, 0.25972222222222224, 0.02265625, 0.03333333333333333]","[0.758984375, 0.5319444444444444, 0.06640625, 0.09722222222222222]","[0.759765625, 0.6576388888888889, 0.06484375, 0.10138888888888889]","[0.35703125, 0.3902777777777778, 0.603125, 0.08888888888888889]","[0.35, 0.6458333333333334, 0.55625, 0.10277777777777777]","[0.35, 0.5423611111111111, 0.6, 0.07916666666666666]"
hcgranchi_sicu_mon--326_2022_11_14_0_0_57.jpeg,,"[0.765625, 0.26805555555555555, 0.053125, 0.06944444444444445]","[0.874609375, 0.2701388888888889, 0.04140625, 0.06805555555555555]","[0.971484375, 0.25833333333333336, 0.03046875, 0.044444444444444446]","[0.78671875, 0.5375, 0.0875, 0.1]",,,,"[0.344921875, 0.5597222222222222, 0.64296875, 0.10277777777777777]"
hcgranchi_sicu_mon--326_2022_11_13_0_30_22.jpeg,"[0.80234375, 0.15833333333333333, 0.0640625, 0.08888888888888889]","[0.798046875, 0.2611111111111111, 0.06328125, 0.06388888888888888]","[0.8953125, 0.2652777777777778, 0.0484375, 0.06388888888888888]","[0.9859375, 0.2625, 0.0265625, 0.041666666666666664]","[0.8046875, 0.4895833333333333, 0.0828125, 0.09861111111111111]","[0.790625, 0.6006944444444444, 0.05625, 0.09861111111111111]","[0.26953125, 0.3229166666666667, 0.49375, 0.08194444444444444]","[0.354296875, 0.5729166666666666, 0.65234375, 0.07361111111111111]","[0.3515625, 0.47638888888888886, 0.6578125, 0.08888888888888889]"
hcgranchi_sicu_mon--326_2022_11_12_21_0_31.jpeg,"[0.780078125, 0.18263888888888888, 0.06484375, 0.09861111111111111]","[0.76875, 0.2972222222222222, 0.040625, 0.06111111111111111]","[0.871875, 0.30069444444444443, 0.0453125, 0.06527777777777778]","[0.968359375, 0.2951388888888889, 0.02109375, 0.0375]","[0.784375, 0.5569444444444445, 0.084375, 0.10277777777777777]","[0.7640625, 0.6854166666666667, 0.05, 0.09861111111111111]","[0.34453125, 0.4, 0.6703125, 0.10833333333333334]","[0.349609375, 0.6645833333333333, 0.66015625, 0.05694444444444444]","[0.34609375, 0.5590277777777778, 0.6609375, 0.10138888888888889]"
hcgranchi_sicu_mon--326_2022_11_13_18_32_11.jpeg,"[0.773046875, 0.17916666666666667, 0.06484375, 0.09166666666666666]","[0.7609375, 0.29444444444444445, 0.046875, 0.06666666666666667]","[0.869140625, 0.29375, 0.04453125, 0.06805555555555555]","[0.963671875, 0.28402777777777777, 0.02109375, 0.0375]","[0.77890625, 0.5493055555555556, 0.0796875, 0.09861111111111111]","[0.759765625, 0.675, 0.05234375, 0.09444444444444444]","[0.347265625, 0.39652777777777776, 0.64296875, 0.09861111111111111]","[0.33984375, 0.6569444444444444, 0.640625, 0.09166666666666666]","[0.345703125, 0.5375, 0.63359375, 0.11944444444444445]"
hcgranchi_sicu_mon--326_2022_11_19_2_30_34.jpeg,"[0.7390625, 0.17847222222222223, 0.078125, 0.10416666666666667]","[0.73125, 0.3159722222222222, 0.059375, 0.06805555555555555]","[0.8375, 0.3090277777777778, 0.05, 0.0625]","[0.945703125, 0.2965277777777778, 0.02421875, 0.034722222222222224]","[0.751953125, 0.5986111111111111, 0.08984375, 0.10277777777777777]","[0.7453125, 0.7451388888888889, 0.06875, 0.10972222222222222]","[0.319140625, 0.4722222222222222, 0.60078125, 0.075]","[0.323828125, 0.7395833333333334, 0.61328125, 0.0763888888888889]","[0.32109375, 0.63125, 0.584375, 0.08194444444444444]"
hcgranchi_sicu_mon--326_2022_11_13_22_31_11.jpeg,"[0.78203125, 0.16527777777777777, 0.078125, 0.10277777777777777]","[0.76953125, 0.28125, 0.0578125, 0.0625]","[0.86875, 0.27361111111111114, 0.0453125, 0.06388888888888888]","[0.96484375, 0.26319444444444445, 0.0265625, 0.0375]","[0.78203125, 0.5319444444444444, 0.0875, 0.1]","[0.76171875, 0.6548611111111111, 0.05625, 0.10416666666666667]","[0.334765625, 0.15625, 0.66640625, 0.10416666666666667]","[0.339453125, 0.6506944444444445, 0.66796875, 0.10694444444444444]","[0.33671875, 0.5527777777777778, 0.665625, 0.06944444444444445]"
hcgranchi_sicu_mon--326_2022_11_14_12_30_46.jpeg,"[0.789453125, 0.1673611111111111, 0.08515625, 0.09861111111111111]","[0.7703125, 0.2826388888888889, 0.046875, 0.06527777777777778]","[0.86953125, 0.2791666666666667, 0.04375, 0.06111111111111111]","[0.964453125, 0.2659722222222222, 0.02265625, 0.034722222222222224]","[0.772265625, 0.5402777777777777, 0.06640625, 0.09444444444444444]","[0.76796875, 0.6652777777777777, 0.0671875, 0.09722222222222222]","[0.36015625, 0.4013888888888889, 0.678125, 0.08333333333333333]","[0.355078125, 0.6645833333333333, 0.65078125, 0.10972222222222222]","[0.350390625, 0.5486111111111112, 0.68828125, 0.08611111111111111]"
hcgranchi_sicu_mon--326_2022_11_19_13_0_33.jpeg,"[0.77265625, 0.18263888888888888, 0.0671875, 0.10138888888888889]","[0.769921875, 0.2986111111111111, 0.05546875, 0.06111111111111111]","[0.86953125, 0.2965277777777778, 0.0421875, 0.059722222222222225]","[0.964453125, 0.28402777777777777, 0.02890625, 0.034722222222222224]","[0.78359375, 0.5527777777777778, 0.078125, 0.09166666666666666]","[0.7671875, 0.675, 0.0640625, 0.09166666666666666]","[0.33984375, 0.41875, 0.6640625, 0.07916666666666666]","[0.340625, 0.6756944444444445, 0.646875, 0.04861111111111111]","[0.34296875, 0.5763888888888888, 0.6484375, 0.08888888888888889]"
hcgranchi_sicu_mon--326_2022_11_19_1_0_23.jpeg,"[0.738671875, 0.2569444444444444, 0.07421875, 0.09166666666666666]","[0.740234375, 0.3729166666666667, 0.06484375, 0.059722222222222225]","[0.844921875, 0.36180555555555555, 0.04609375, 0.0625]","[0.955078125, 0.34305555555555556, 0.03046875, 0.030555555555555555]","[0.765625, 0.63125, 0.0875, 0.09305555555555556]","[0.75546875, 0.7597222222222222, 0.0671875, 0.09722222222222222]","[0.338671875, 0.5298611111111111, 0.59765625, 0.08472222222222223]","[0.336328125, 0.7770833333333333, 0.57578125, 0.059722222222222225]","[0.332421875, 0.6722222222222223, 0.58046875, 0.09722222222222222]"
hcgranchi_sicu_mon--326_2022_11_22_15_0_35.jpeg,"[0.7203125, 0.09791666666666667, 0.065625, 0.0763888888888889]","[0.71796875, 0.19444444444444445, 0.0578125, 0.06388888888888888]","[0.8078125, 0.19166666666666668, 0.04375, 0.058333333333333334]","[0.898046875, 0.18263888888888888, 0.02578125, 0.04027777777777778]","[0.71953125, 0.4083333333333333, 0.0640625, 0.08611111111111111]","[0.71640625, 0.5111111111111111, 0.0578125, 0.08888888888888889]","[0.315234375, 0.28402777777777777, 0.62265625, 0.08472222222222223]","[0.30703125, 0.5027777777777778, 0.603125, 0.08888888888888889]","[0.30625, 0.41597222222222224, 0.6015625, 0.0763888888888889]"
hcgranchi_sicu_mon--326_2022_11_19_10_0_56.jpeg,"[0.76640625, 0.1798611111111111, 0.0703125, 0.0875]","[0.765625, 0.29305555555555557, 0.0609375, 0.06944444444444445]","[0.86328125, 0.2916666666666667, 0.0484375, 0.06388888888888888]","[0.959375, 0.2763888888888889, 0.0265625, 0.044444444444444446]","[0.77734375, 0.5520833333333334, 0.0828125, 0.09861111111111111]","[0.766015625, 0.6763888888888889, 0.06640625, 0.09444444444444444]","[0.3390625, 0.4305555555555556, 0.6515625, 0.08611111111111111]","[0.3390625, 0.6791666666666667, 0.6609375, 0.08333333333333333]","[0.33984375, 0.5791666666666667, 0.6625, 0.08888888888888889]"
hcgranchi_sicu_mon--326_2022_11_13_10_37_16.jpeg,"[0.79296875, 0.15833333333333333, 0.0734375, 0.09444444444444444]","[0.77734375, 0.2673611111111111, 0.0515625, 0.06527777777777778]","[0.878125, 0.26944444444444443, 0.040625, 0.06666666666666667]","[0.97265625, 0.26319444444444445, 0.0234375, 0.0375]","[0.775390625, 0.5111111111111111, 0.06953125, 0.09722222222222222]","[0.7734375, 0.6256944444444444, 0.053125, 0.09305555555555556]","[0.3625, 0.3638888888888889, 0.625, 0.10833333333333334]","[0.385546875, 0.6118055555555556, 0.59140625, 0.10694444444444444]","[0.353125, 0.4979166666666667, 0.6859375, 0.09861111111111111]"
hcgranchi_sicu_mon--326_2022_11_23_4_1_22.jpeg,"[0.73828125, 0.12430555555555556, 0.0625, 0.08472222222222223]","[0.7375, 0.22013888888888888, 0.05625, 0.059722222222222225]","[0.828515625, 0.22916666666666666, 0.03828125, 0.06111111111111111]","[0.9265625, 0.21944444444444444, 0.028125, 0.027777777777777776]","[0.74296875, 0.4375, 0.065625, 0.07777777777777778]","[0.737109375, 0.5458333333333333, 0.05234375, 0.09444444444444444]","[0.363671875, 0.29791666666666666, 0.56640625, 0.11527777777777778]","[0.37578125, 0.5263888888888889, 0.5171875, 0.07222222222222222]","[0.334375, 0.4236111111111111, 0.5828125, 0.09722222222222222]"
hcgranchi_sicu_mon--326_2022_11_5_14_30_32.jpeg,"[0.7875, 0.14583333333333334, 0.078125, 0.08888888888888889]","[0.76953125, 0.25763888888888886, 0.046875, 0.059722222222222225]","[0.866796875, 0.25555555555555554, 0.03671875, 0.06666666666666667]","[0.96171875, 0.24583333333333332, 0.021875, 0.03611111111111111]","[0.773046875, 0.5076388888888889, 0.06640625, 0.09305555555555556]","[0.76796875, 0.6270833333333333, 0.05625, 0.09305555555555556]","[0.346484375, 0.37430555555555556, 0.62578125, 0.09305555555555556]","[0.33671875, 0.6263888888888889, 0.65625, 0.07777777777777778]","[0.3546875, 0.5201388888888889, 0.634375, 0.09861111111111111]"
hcgranchi_sicu_mon--326_2022_11_11_22_0_19.jpeg,"[0.790234375, 0.16666666666666666, 0.07109375, 0.09444444444444444]","[0.7828125, 0.2826388888888889, 0.053125, 0.059722222222222225]","[0.880078125, 0.28680555555555554, 0.03515625, 0.06527777777777778]","[0.980859375, 0.28055555555555556, 0.02109375, 0.03888888888888889]","[0.794140625, 0.5319444444444444, 0.07890625, 0.09166666666666666]","[0.771875, 0.6506944444444445, 0.0578125, 0.10138888888888889]","[0.3609375, 0.38472222222222224, 0.59375, 0.1111111111111111]","[0.350390625, 0.6298611111111111, 0.54921875, 0.07361111111111111]","[0.359375, 0.5208333333333334, 0.621875, 0.125]"
hcgranchi_sicu_mon--326_2022_11_15_1_30_29.jpeg,"[0.778515625, 0.18958333333333333, 0.07890625, 0.09861111111111111]","[0.768359375, 0.3145833333333333, 0.05859375, 0.06805555555555555]",,"[0.96875, 0.2902777777777778, 0.03125, 0.041666666666666664]","[0.786328125, 0.5847222222222223, 0.08515625, 0.1]","[0.773046875, 0.7173611111111111, 0.05546875, 0.10694444444444444]","[0.3453125, 0.4722222222222222, 0.6625, 0.1527777777777778]","[0.354296875, 0.7326388888888888, 0.64296875, 0.10416666666666667]","[0.355078125, 0.6180555555555556, 0.64296875, 0.11388888888888889]"
hcgranchi_sicu_mon--326_2022_11_14_3_30_33.jpeg,"[0.81171875, 0.14583333333333334, 0.0765625, 0.08611111111111111]","[0.78984375, 0.25069444444444444, 0.0546875, 0.07083333333333333]","[0.893359375, 0.2548611111111111, 0.04609375, 0.06527777777777778]","[0.987890625, 0.2520833333333333, 0.01953125, 0.04027777777777778]","[0.8, 0.4875, 0.08125, 0.1]","[0.783203125, 0.5965277777777778, 0.05234375, 0.10416666666666667]","[0.335546875, 0.3548611111111111, 0.64765625, 0.10416666666666667]","[0.370703125, 0.5736111111111111, 0.60078125, 0.09444444444444444]","[0.349609375, 0.46805555555555556, 0.61328125, 0.09166666666666666]"
hcgranchi_sicu_mon--326_2022_11_15_22_0_56.jpeg,"[0.770703125, 0.1423611111111111, 0.06171875, 0.08194444444444444]","[0.76171875, 0.24513888888888888, 0.0390625, 0.05416666666666667]","[0.86484375, 0.24583333333333332, 0.0390625, 0.05555555555555555]","[0.956640625, 0.2375, 0.02578125, 0.03611111111111111]","[0.769921875, 0.48194444444444445, 0.05859375, 0.08888888888888889]","[0.7671875, 0.59375, 0.05, 0.09027777777777778]","[0.337890625, 0.34444444444444444, 0.62734375, 0.08888888888888889]","[0.342578125, 0.5902777777777778, 0.62734375, 0.07777777777777778]","[0.346875, 0.4930555555555556, 0.63125, 0.08333333333333333]"
hcgranchi_sicu_mon--326_2022_11_14_12_1_19.jpeg,"[0.762890625, 0.16319444444444445, 0.06796875, 0.09861111111111111]",,,"[0.884375, 0.29375, 0.04375, 0.06805555555555555]","[0.76640625, 0.5729166666666666, 0.0703125, 0.10416666666666667]","[0.7703125, 0.70625, 0.06875, 0.10416666666666667]","[0.343359375, 0.41805555555555557, 0.65078125, 0.10277777777777777]","[0.341015625, 0.7055555555555556, 0.65390625, 0.11666666666666667]","[0.33984375, 0.5819444444444445, 0.653125, 0.10277777777777777]"
hcgranchi_sicu_mon--326_2022_11_11_5_30_32.jpeg,"[0.79296875, 0.14444444444444443, 0.071875, 0.09444444444444444]","[0.787109375, 0.24722222222222223, 0.05859375, 0.058333333333333334]","[0.8859375, 0.25069444444444444, 0.046875, 0.05694444444444444]","[0.98046875, 0.24305555555555555, 0.025, 0.03611111111111111]","[0.79765625, 0.4826388888888889, 0.084375, 0.08472222222222223]","[0.776953125, 0.5916666666666667, 0.04921875, 0.09444444444444444]","[0.3484375, 0.32916666666666666, 0.4890625, 0.09722222222222222]","[0.36328125, 0.5791666666666667, 0.40625, 0.06111111111111111]","[0.376953125, 0.4673611111111111, 0.54921875, 0.13472222222222222]"
hcgranchi_sicu_mon--326_2022_11_22_12_1_32.jpeg,"[0.716015625, 0.1125, 0.06640625, 0.08611111111111111]","[0.715234375, 0.21388888888888888, 0.05859375, 0.058333333333333334]","[0.809375, 0.21388888888888888, 0.04375, 0.058333333333333334]","[0.902734375, 0.20625, 0.03046875, 0.0375]","[0.730078125, 0.44305555555555554, 0.08359375, 0.09166666666666666]","[0.715234375, 0.5479166666666667, 0.05390625, 0.09583333333333334]","[0.316796875, 0.3034722222222222, 0.61796875, 0.10694444444444444]","[0.316015625, 0.5368055555555555, 0.62109375, 0.07361111111111111]","[0.316015625, 0.43472222222222223, 0.62109375, 0.09166666666666666]"
hcgranchi_sicu_mon--326_2022_11_15_21_1_10.jpeg,"[0.770703125, 0.13472222222222222, 0.07421875, 0.08888888888888889]","[0.75703125, 0.25069444444444444, 0.046875, 0.06805555555555555]","[0.854296875, 0.24722222222222223, 0.03984375, 0.06111111111111111]","[0.94609375, 0.23333333333333334, 0.0234375, 0.03888888888888889]","[0.772265625, 0.4951388888888889, 0.07734375, 0.09861111111111111]","[0.758203125, 0.6083333333333333, 0.06171875, 0.09722222222222222]","[0.3484375, 0.36319444444444443, 0.653125, 0.0875]","[0.35234375, 0.61875, 0.634375, 0.07916666666666666]","[0.3515625, 0.5159722222222223, 0.6546875, 0.0875]"
hcgranchi_sicu_mon--326_2022_11_13_17_31_6.jpeg,"[0.784375, 0.16319444444444445, 0.0625, 0.09861111111111111]","[0.773046875, 0.2743055555555556, 0.04296875, 0.0625]","[0.878125, 0.27569444444444446, 0.0390625, 0.0625]","[0.97421875, 0.26458333333333334, 0.025, 0.04027777777777778]","[0.78984375, 0.5333333333333333, 0.0828125, 0.10555555555555556]","[0.771875, 0.65625, 0.05, 0.09861111111111111]","[0.351171875, 0.38819444444444445, 0.65859375, 0.10416666666666667]","[0.34609375, 0.6444444444444445, 0.66875, 0.09722222222222222]","[0.34296875, 0.5319444444444444, 0.6640625, 0.1]"
hcgranchi_sicu_mon--326_2022_11_12_22_0_9.jpeg,"[0.78046875, 0.17916666666666667, 0.0640625, 0.10277777777777777]","[0.767578125, 0.29375, 0.04296875, 0.06527777777777778]","[0.875, 0.29375, 0.040625, 0.0625]","[0.9671875, 0.28680555555555554, 0.028125, 0.043055555555555555]","[0.781640625, 0.5479166666666667, 0.08046875, 0.10138888888888889]","[0.7640625, 0.6701388888888888, 0.05, 0.10416666666666667]","[0.328125, 0.38680555555555557, 0.60625, 0.10972222222222222]","[0.33671875, 0.6506944444444445, 0.6109375, 0.0763888888888889]","[0.325390625, 0.5375, 0.59453125, 0.10833333333333334]"
hcgranchi_sicu_mon--326_2022_11_12_19_30_19.jpeg,"[0.796875, 0.15833333333333333, 0.0609375, 0.08333333333333333]","[0.783203125, 0.2604166666666667, 0.04140625, 0.0625]","[0.88515625, 0.2659722222222222, 0.0328125, 0.05416666666666667]","[0.98125, 0.2652777777777778, 0.021875, 0.027777777777777776]","[0.795703125, 0.4875, 0.07421875, 0.08333333333333333]","[0.77578125, 0.5965277777777778, 0.0484375, 0.08194444444444444]","[0.4, 0.33402777777777776, 0.49375, 0.09027777777777778]","[0.346875, 0.5631944444444444, 0.6515625, 0.07916666666666666]","[0.347265625, 0.46111111111111114, 0.64765625, 0.10555555555555556]"
hcgranchi_sicu_mon--326_2022_11_10_22_1_6.jpeg,"[0.7875, 0.17083333333333334, 0.06875, 0.09166666666666666]","[0.7859375, 0.28402777777777777, 0.05625, 0.06805555555555555]","[0.883984375, 0.28541666666666665, 0.04140625, 0.0625]","[0.978125, 0.2777777777777778, 0.028125, 0.044444444444444446]","[0.794140625, 0.5395833333333333, 0.08515625, 0.09861111111111111]",,"[0.34453125, 0.3840277777777778, 0.66875, 0.09861111111111111]","[0.346484375, 0.6451388888888889, 0.67265625, 0.09861111111111111]","[0.348046875, 0.5347222222222222, 0.67578125, 0.10833333333333334]"
hcgranchi_sicu_mon--326_2022_11_15_14_0_10.jpeg,,"[0.781640625, 0.23055555555555557, 0.06328125, 0.07777777777777778]","[0.877734375, 0.22777777777777777, 0.04296875, 0.06388888888888888]","[0.97421875, 0.21180555555555555, 0.028125, 0.04583333333333333]","[0.78203125, 0.49444444444444446, 0.06875, 0.10277777777777777]",,"[0.348828125, 0.36319444444444443, 0.67265625, 0.12638888888888888]","[0.35, 0.6277777777777778, 0.675, 0.08611111111111111]","[0.348828125, 0.5263888888888889, 0.67578125, 0.1]"
hcgranchi_sicu_mon--326_2022_11_14_9_0_47.jpeg,"[0.7765625, 0.15694444444444444, 0.059375, 0.09722222222222222]","[0.7765625, 0.2722222222222222, 0.0484375, 0.05555555555555555]","[0.876953125, 0.2673611111111111, 0.04296875, 0.0625]","[0.972265625, 0.2534722222222222, 0.02265625, 0.04027777777777778]","[0.777734375, 0.5305555555555556, 0.06796875, 0.09444444444444444]","[0.775390625, 0.6555555555555556, 0.05078125, 0.09166666666666666]","[0.336328125, 0.39791666666666664, 0.65859375, 0.09861111111111111]","[0.365625, 0.6576388888888889, 0.6515625, 0.0763888888888889]","[0.352734375, 0.5493055555555556, 0.68203125, 0.11527777777777778]"
hcgranchi_sicu_mon--326_2022_11_22_16_0_33.jpeg,"[0.7140625, 0.09236111111111112, 0.0625, 0.09027777777777778]",,,,"[0.715625, 0.41597222222222224, 0.065625, 0.09027777777777778]","[0.71328125, 0.5256944444444445, 0.05625, 0.09027777777777778]","[0.31796875, 0.2777777777777778, 0.615625, 0.1111111111111111]","[0.317578125, 0.5055555555555555, 0.61328125, 0.09444444444444444]","[0.317578125, 0.40625, 0.61328125, 0.09861111111111111]"
hcgranchi_sicu_mon--326_2022_11_11_5_0_32.jpeg,"[0.7953125, 0.15, 0.065625, 0.09166666666666666]","[0.791796875, 0.25555555555555554, 0.05859375, 0.06666666666666667]","[0.889453125, 0.25763888888888886, 0.04765625, 0.059722222222222225]","[0.9859375, 0.25277777777777777, 0.025, 0.041666666666666664]","[0.802734375, 0.4861111111111111, 0.08515625, 0.09166666666666666]","[0.78515625, 0.5979166666666667, 0.0578125, 0.09027777777777778]","[0.359375, 0.34652777777777777, 0.6859375, 0.12916666666666668]","[0.35703125, 0.5625, 0.66875, 0.08888888888888889]","[0.356640625, 0.46944444444444444, 0.67109375, 0.09444444444444444]"
hcgranchi_sicu_mon--326_2022_11_22_16_30_59.jpeg,"[0.712890625, 0.09930555555555555, 0.06015625, 0.08194444444444444]",,,,"[0.715625, 0.41041666666666665, 0.0640625, 0.09027777777777778]","[0.715625, 0.5125, 0.053125, 0.08888888888888889]","[0.3171875, 0.28194444444444444, 0.603125, 0.09166666666666666]","[0.31875, 0.49722222222222223, 0.6015625, 0.08611111111111111]","[0.31640625, 0.4013888888888889, 0.6015625, 0.08888888888888889]"
hcgranchi_sicu_mon--326_2022_11_18_23_31_17.jpeg,"[0.776171875, 0.18125, 0.06171875, 0.09027777777777778]","[0.776171875, 0.2902777777777778, 0.05546875, 0.07222222222222222]","[0.873046875, 0.28958333333333336, 0.04296875, 0.06805555555555555]","[0.971875, 0.27847222222222223, 0.028125, 0.034722222222222224]","[0.787890625, 0.5388888888888889, 0.08046875, 0.09722222222222222]","[0.7703125, 0.6611111111111111, 0.0625, 0.1]","[0.358203125, 0.40694444444444444, 0.66484375, 0.075]","[0.35546875, 0.65625, 0.659375, 0.059722222222222225]","[0.35546875, 0.5555555555555556, 0.659375, 0.07777777777777778]"
hcgranchi_sicu_mon--326_2022_11_16_0_31_6.jpeg,"[0.78359375, 0.14930555555555555, 0.078125, 0.09305555555555556]","[0.76875, 0.24930555555555556, 0.05, 0.0625]","[0.8640625, 0.2513888888888889, 0.040625, 0.05555555555555555]","[0.955859375, 0.24513888888888888, 0.02578125, 0.04027777777777778]","[0.76640625, 0.4888888888888889, 0.0640625, 0.09166666666666666]","[0.764453125, 0.5993055555555555, 0.05546875, 0.09027777777777778]","[0.342578125, 0.3458333333333333, 0.63671875, 0.10833333333333334]","[0.35, 0.5930555555555556, 0.621875, 0.07222222222222222]","[0.36171875, 0.4930555555555556, 0.6390625, 0.10555555555555556]"
hcgranchi_sicu_mon--326_2022_11_15_10_30_24.jpeg,"[0.78828125, 0.15416666666666667, 0.0859375, 0.10277777777777777]",,,"[0.894921875, 0.2701388888888889, 0.05390625, 0.06805555555555555]","[0.787109375, 0.5326388888888889, 0.08359375, 0.10416666666666667]","[0.76875, 0.6590277777777778, 0.0609375, 0.09583333333333334]","[0.3484375, 0.3951388888888889, 0.675, 0.09583333333333334]","[0.353125, 0.65625, 0.6640625, 0.10694444444444444]","[0.351171875, 0.5472222222222223, 0.66640625, 0.09444444444444444]"
hcgranchi_sicu_mon--326_2022_11_14_5_0_32.jpeg,"[0.79453125, 0.15347222222222223, 0.0640625, 0.09027777777777778]","[0.7890625, 0.2611111111111111, 0.05625, 0.06388888888888888]","[0.885546875, 0.2638888888888889, 0.04296875, 0.06388888888888888]","[0.97890625, 0.2569444444444444, 0.025, 0.041666666666666664]","[0.796875, 0.49166666666666664, 0.08125, 0.09444444444444444]","[0.7796875, 0.6013888888888889, 0.053125, 0.09166666666666666]","[0.35234375, 0.35138888888888886, 0.6875, 0.08888888888888889]","[0.350390625, 0.5805555555555556, 0.67265625, 0.09444444444444444]","[0.3515625, 0.4777777777777778, 0.678125, 0.1111111111111111]"
hcgranchi_sicu_mon--326_2022_11_13_7_30_43.jpeg,,"[0.7828125, 0.27152777777777776, 0.0625, 0.06805555555555555]","[0.878125, 0.27152777777777776, 0.04375, 0.059722222222222225]","[0.971875, 0.25833333333333336, 0.0265625, 0.041666666666666664]","[0.793359375, 0.53125, 0.08515625, 0.09861111111111111]","[0.777734375, 0.65625, 0.06015625, 0.09861111111111111]","[0.346484375, 0.40347222222222223, 0.66796875, 0.12916666666666668]","[0.348046875, 0.6541666666666667, 0.65859375, 0.08055555555555556]","[0.34765625, 0.5493055555555556, 0.6625, 0.10694444444444444]"
hcgranchi_sicu_mon--326_2022_11_11_10_30_59.jpeg,"[0.787109375, 0.15486111111111112, 0.05703125, 0.09027777777777778]","[0.77578125, 0.26180555555555557, 0.0375, 0.059722222222222225]","[0.884765625, 0.26458333333333334, 0.04609375, 0.06527777777777778]","[0.97890625, 0.25763888888888886, 0.025, 0.0375]","[0.783203125, 0.5006944444444444, 0.06796875, 0.09305555555555556]","[0.77265625, 0.6104166666666667, 0.0484375, 0.09027777777777778]","[0.359375, 0.36041666666666666, 0.6484375, 0.10972222222222222]","[0.35546875, 0.6034722222222222, 0.628125, 0.0875]","[0.35703125, 0.4965277777777778, 0.6734375, 0.10416666666666667]"
hcgranchi_sicu_mon--326_2022_11_13_14_0_32.jpeg,"[0.7921875, 0.15138888888888888, 0.075, 0.09722222222222222]","[0.77890625, 0.26180555555555557, 0.0546875, 0.06527777777777778]","[0.877734375, 0.2659722222222222, 0.04609375, 0.059722222222222225]","[0.7828125, 0.38958333333333334, 0.065625, 0.07916666666666666]","[0.775, 0.5055555555555555, 0.0640625, 0.09444444444444444]","[0.773828125, 0.6222222222222222, 0.06796875, 0.09722222222222222]","[0.366015625, 0.35, 0.53671875, 0.10555555555555556]","[0.333984375, 0.5861111111111111, 0.54453125, 0.07777777777777778]","[0.383203125, 0.48819444444444443, 0.56953125, 0.10694444444444444]"
hcgranchi_sicu_mon--326_2022_11_14_4_0_56.jpeg,"[0.79375, 0.1486111111111111, 0.0640625, 0.08888888888888889]","[0.78984375, 0.25763888888888886, 0.05625, 0.05694444444444444]","[0.88828125, 0.25972222222222224, 0.0390625, 0.058333333333333334]","[0.983203125, 0.25277777777777777, 0.01953125, 0.030555555555555555]","[0.797265625, 0.48680555555555555, 0.08203125, 0.0875]","[0.778515625, 0.5979166666666667, 0.06015625, 0.09027777777777778]","[0.354296875, 0.34305555555555556, 0.63671875, 0.10833333333333334]","[0.348828125, 0.5729166666666666, 0.66796875, 0.10694444444444444]","[0.367578125, 0.475, 0.61171875, 0.08611111111111111]"
hcgranchi_sicu_mon--326_2022_11_14_20_0_55.jpeg,"[0.76640625, 0.15416666666666667, 0.065625, 0.09444444444444444]","[0.766796875, 0.26805555555555555, 0.05859375, 0.06388888888888888]","[0.860546875, 0.26458333333333334, 0.04296875, 0.0625]","[0.958984375, 0.2513888888888889, 0.03046875, 0.044444444444444446]","[0.777734375, 0.5159722222222223, 0.08046875, 0.09583333333333334]","[0.762890625, 0.6402777777777777, 0.05390625, 0.08888888888888889]","[0.33828125, 0.3951388888888889, 0.66875, 0.12083333333333333]","[0.34765625, 0.6361111111111111, 0.6703125, 0.09444444444444444]","[0.3328125, 0.5388888888888889, 0.64375, 0.08055555555555556]"
hcgranchi_sicu_mon--326_2022_11_19_3_0_32.jpeg,"[0.7484375, 0.2076388888888889, 0.09375, 0.10972222222222222]","[0.7375, 0.3368055555555556, 0.0625, 0.07361111111111111]","[0.84765625, 0.32916666666666666, 0.0484375, 0.07222222222222222]","[0.953125, 0.30972222222222223, 0.03125, 0.03611111111111111]","[0.7640625, 0.6125, 0.0890625, 0.10277777777777777]","[0.7515625, 0.7458333333333333, 0.071875, 0.1111111111111111]","[0.333984375, 0.49930555555555556, 0.61015625, 0.0625]","[0.34296875, 0.7694444444444445, 0.6234375, 0.10277777777777777]","[0.3453125, 0.6520833333333333, 0.6203125, 0.06805555555555555]"
hcgranchi_sicu_mon--326_2022_11_12_11_0_49.jpeg,"[0.79296875, 0.16875, 0.0828125, 0.09861111111111111]","[0.773828125, 0.28194444444444444, 0.04921875, 0.06111111111111111]","[0.8765625, 0.2826388888888889, 0.04375, 0.06527777777777778]","[0.970703125, 0.26944444444444443, 0.02265625, 0.03611111111111111]","[0.78671875, 0.5402777777777777, 0.078125, 0.09444444444444444]","[0.771875, 0.6666666666666666, 0.0671875, 0.1]","[0.351953125, 0.39166666666666666, 0.65859375, 0.09166666666666666]","[0.342578125, 0.6590277777777778, 0.63515625, 0.07361111111111111]","[0.345703125, 0.5618055555555556, 0.63984375, 0.08472222222222223]"
