image_name,HR,SBP,DBP,MAP,SPO2,RR,HR_W,RR_W,SPO2_W
charaklucknow_icu_mon--3_2022_10_25_19_15_24.jpeg,"[0.245703125, 0.23541666666666666, 0.16953125, 0.1736111111111111]","[0.146484375, 0.49444444444444446, 0.08671875, 0.08611111111111111]","[0.2984375, 0.49236111111111114, 0.0859375, 0.0875]","[0.203515625, 0.5694444444444444, 0.10234375, 0.05]","[0.201953125, 0.7305555555555555, 0.18984375, 0.125]","[0.302734375, 0.8965277777777778, 0.06953125, 0.07083333333333333]","[0.601953125, 0.24375, 0.50390625, 0.10416666666666667]","[0.607421875, 0.8076388888888889, 0.50390625, 0.19305555555555556]","[0.60234375, 0.54375, 0.5015625, 0.15138888888888888]"
charaklucknow_icu_mon--2_2022_10_22_22_15_29.jpeg,"[0.2203125, 0.21736111111111112, 0.18125, 0.19027777777777777]","[0.1125, 0.48541666666666666, 0.0890625, 0.09861111111111111]","[0.273046875, 0.4895833333333333, 0.09140625, 0.09861111111111111]","[0.16875, 0.5666666666666667, 0.109375, 0.05555555555555555]","[0.196875, 0.7368055555555556, 0.140625, 0.13472222222222222]","[0.26875, 0.9201388888888888, 0.0734375, 0.07361111111111111]","[0.60390625, 0.23680555555555555, 0.53125, 0.12638888888888888]","[0.589453125, 0.9013888888888889, 0.54609375, 0.06111111111111111]","[0.60234375, 0.5069444444444444, 0.5328125, 0.28055555555555556]"
charaklucknow_icu_mon--6_2022_11_1_6_15_17.jpeg,"[0.173046875, 0.23819444444444443, 0.26171875, 0.19027777777777777]","[0.11484375, 0.51875, 0.0921875, 0.09027777777777778]","[0.280078125, 0.5090277777777777, 0.09140625, 0.09583333333333334]","[0.177734375, 0.5979166666666667, 0.10859375, 0.059722222222222225]","[0.212109375, 0.7694444444444445, 0.14609375, 0.14166666666666666]","[0.29375, 0.9506944444444444, 0.0765625, 0.07083333333333333]","[0.600390625, 0.2361111111111111, 0.54765625, 0.07777777777777778]","[0.6265625, 0.8798611111111111, 0.5375, 0.09305555555555556]","[0.612109375, 0.5347222222222222, 0.55390625, 0.18055555555555555]"
charaklucknow_icu_mon--3_2022_10_27_14_15_37.jpeg,"[0.244140625, 0.24513888888888888, 0.17109375, 0.17916666666666667]","[0.1453125, 0.5055555555555555, 0.0890625, 0.08888888888888889]","[0.297265625, 0.49930555555555556, 0.08828125, 0.08472222222222223]","[0.20234375, 0.5826388888888889, 0.1015625, 0.05416666666666667]","[0.230078125, 0.7416666666666667, 0.13359375, 0.11944444444444445]","[0.308984375, 0.9131944444444444, 0.06171875, 0.0625]","[0.604296875, 0.2673611111111111, 0.52109375, 0.09027777777777778]","[0.609765625, 0.8027777777777778, 0.49296875, 0.2]","[0.605078125, 0.5222222222222223, 0.50390625, 0.14444444444444443]"
charaklucknow_icu_mon--1_2022_10_30_16_15_1.jpeg,"[0.194921875, 0.23680555555555555, 0.25546875, 0.18194444444444444]","[0.109375, 0.5020833333333333, 0.11875, 0.0875]","[0.290625, 0.49930555555555556, 0.0875, 0.0875]","[0.192578125, 0.5798611111111112, 0.10390625, 0.05138888888888889]","[0.223046875, 0.74375, 0.13984375, 0.13194444444444445]","[0.3, 0.9180555555555555, 0.06875, 0.06666666666666667]","[0.608984375, 0.24791666666666667, 0.53046875, 0.11805555555555555]","[0.6109375, 0.7826388888888889, 0.51875, 0.24583333333333332]","[0.612109375, 0.5402777777777777, 0.52265625, 0.09166666666666666]"
charaklucknow_icu_mon--3_2022_11_7_17_15_44.jpeg,"[0.240234375, 0.2708333333333333, 0.16328125, 0.16666666666666666]","[0.137890625, 0.5194444444444445, 0.11796875, 0.08888888888888889]","[0.299609375, 0.5152777777777777, 0.08671875, 0.09166666666666666]","[0.208984375, 0.5916666666666667, 0.09296875, 0.05277777777777778]","[0.240234375, 0.7479166666666667, 0.12734375, 0.12361111111111112]","[0.31640625, 0.9055555555555556, 0.059375, 0.06388888888888888]","[0.58046875, 0.2826388888888889, 0.4734375, 0.09027777777777778]","[0.595703125, 0.8625, 0.46640625, 0.08888888888888889]","[0.59375, 0.5236111111111111, 0.4609375, 0.2111111111111111]"
charaklucknow_icu_mon--1_2022_11_1_7_15_1.jpeg,"[0.1859375, 0.2298611111111111, 0.2515625, 0.1763888888888889]","[0.125, 0.4951388888888889, 0.0875, 0.08472222222222223]","[0.283203125, 0.4951388888888889, 0.09140625, 0.09583333333333334]","[0.186328125, 0.5784722222222223, 0.10703125, 0.05694444444444444]","[0.1875, 0.7451388888888889, 0.19375, 0.13194444444444445]","[0.29453125, 0.9180555555555555, 0.0703125, 0.07222222222222222]","[0.59921875, 0.2520833333333333, 0.5203125, 0.08472222222222223]","[0.609765625, 0.8569444444444444, 0.51640625, 0.1111111111111111]","[0.60703125, 0.5402777777777777, 0.5234375, 0.2222222222222222]"
charaklucknow_icu_mon--3_2022_10_24_23_15_30.jpeg,"[0.244921875, 0.24305555555555555, 0.18046875, 0.175]","[0.122265625, 0.49444444444444446, 0.12421875, 0.08888888888888889]","[0.296484375, 0.49722222222222223, 0.08671875, 0.09166666666666666]","[0.1984375, 0.5722222222222222, 0.103125, 0.058333333333333334]","[0.2203125, 0.73125, 0.1375, 0.12083333333333333]","[0.29140625, 0.9027777777777778, 0.071875, 0.06388888888888888]","[0.605078125, 0.26180555555555557, 0.51015625, 0.1125]","[0.598828125, 0.8451388888888889, 0.50546875, 0.13472222222222222]","[0.60390625, 0.5395833333333333, 0.4953125, 0.22361111111111112]"
charaklucknow_icu_mon--3_2022_10_21_9_15_28.jpeg,"[0.234765625, 0.24444444444444444, 0.16953125, 0.18055555555555555]","[0.12734375, 0.5069444444444444, 0.121875, 0.08888888888888889]","[0.296875, 0.5034722222222222, 0.0859375, 0.09027777777777778]","[0.203125, 0.5805555555555556, 0.1, 0.05277777777777778]","[0.236328125, 0.74375, 0.13359375, 0.13194444444444445]","[0.3125, 0.9159722222222222, 0.0671875, 0.06527777777777778]","[0.601171875, 0.24791666666666667, 0.52109375, 0.09583333333333334]","[0.619140625, 0.8458333333333333, 0.50078125, 0.1361111111111111]","[0.606640625, 0.5479166666666667, 0.50546875, 0.10416666666666667]"
charaklucknow_icu_mon--1_2022_10_27_15_15_1.jpeg,"[0.22734375, 0.22291666666666668, 0.159375, 0.1763888888888889]","[0.115625, 0.4909722222222222, 0.1203125, 0.09305555555555556]","[0.29765625, 0.48333333333333334, 0.0921875, 0.09166666666666666]","[0.197265625, 0.5694444444444444, 0.10703125, 0.05]","[0.228125, 0.7354166666666667, 0.1390625, 0.13472222222222222]","[0.31015625, 0.9104166666666667, 0.0609375, 0.06527777777777778]","[0.601953125, 0.22569444444444445, 0.54140625, 0.11805555555555555]","[0.622265625, 0.7534722222222222, 0.52421875, 0.3486111111111111]","[0.614453125, 0.51875, 0.52265625, 0.14305555555555555]"
charaklucknow_icu_mon--1_2022_11_1_13_15_1.jpeg,"[0.198828125, 0.22361111111111112, 0.24609375, 0.18055555555555555]","[0.1421875, 0.49236111111111114, 0.0875, 0.09027777777777778]","[0.301171875, 0.4895833333333333, 0.09140625, 0.09027777777777778]","[0.20390625, 0.5694444444444444, 0.1015625, 0.05277777777777778]","[0.236328125, 0.7347222222222223, 0.13828125, 0.13055555555555556]","[0.315234375, 0.9104166666666667, 0.06796875, 0.06805555555555555]","[0.609765625, 0.24444444444444444, 0.51328125, 0.09444444444444444]","[0.62890625, 0.7958333333333333, 0.5265625, 0.2361111111111111]","[0.615625, 0.5125, 0.5203125, 0.21388888888888888]"
charaklucknow_icu_mon--3_2022_10_26_13_15_24.jpeg,"[0.2453125, 0.2326388888888889, 0.1703125, 0.1736111111111111]","[0.121875, 0.4909722222222222, 0.1171875, 0.0875]","[0.296484375, 0.4909722222222222, 0.08828125, 0.0875]","[0.199609375, 0.5666666666666667, 0.10234375, 0.058333333333333334]","[0.2265625, 0.7270833333333333, 0.134375, 0.12916666666666668]","[0.29765625, 0.8958333333333334, 0.0671875, 0.06666666666666667]","[0.598046875, 0.26805555555555555, 0.51796875, 0.08888888888888889]","[0.60234375, 0.8416666666666667, 0.5140625, 0.12222222222222222]","[0.6, 0.5159722222222223, 0.5140625, 0.23194444444444445]"
charaklucknow_icu_mon--1_2022_11_1_4_15_1.jpeg,"[0.190234375, 0.225, 0.25859375, 0.18333333333333332]","[0.12890625, 0.49375, 0.0921875, 0.0875]","[0.28984375, 0.49166666666666664, 0.0921875, 0.09166666666666666]","[0.189453125, 0.5715277777777777, 0.10546875, 0.05694444444444444]","[0.190625, 0.7395833333333334, 0.2, 0.12916666666666668]","[0.298828125, 0.9131944444444444, 0.07109375, 0.06527777777777778]","[0.61328125, 0.24861111111111112, 0.5390625, 0.07777777777777778]","[0.61875, 0.8486111111111111, 0.525, 0.13055555555555556]","[0.61953125, 0.5340277777777778, 0.5328125, 0.1486111111111111]"
charaklucknow_icu_mon--1_2022_11_2_18_15_1.jpeg,"[0.21015625, 0.22291666666666668, 0.1625, 0.18472222222222223]","[0.1, 0.4951388888888889, 0.121875, 0.09583333333333334]","[0.277734375, 0.49375, 0.09140625, 0.09027777777777778]","[0.1796875, 0.5722222222222222, 0.1046875, 0.05555555555555555]","[0.210546875, 0.7409722222222223, 0.13984375, 0.13194444444444445]","[0.2890625, 0.9159722222222222, 0.071875, 0.06527777777777778]","[0.59296875, 0.2375, 0.5453125, 0.08055555555555556]","[0.603515625, 0.8576388888888888, 0.52890625, 0.12916666666666668]","[0.595703125, 0.5118055555555555, 0.53359375, 0.20972222222222223]"
charaklucknow_icu_mon--3_2022_10_26_0_15_24.jpeg,"[0.259765625, 0.24166666666666667, 0.17109375, 0.18055555555555555]","[0.1390625, 0.4979166666666667, 0.121875, 0.09027777777777778]","[0.30546875, 0.4979166666666667, 0.0875, 0.09583333333333334]","[0.210546875, 0.575, 0.10234375, 0.058333333333333334]","[0.208203125, 0.7388888888888889, 0.19296875, 0.13333333333333333]","[0.30234375, 0.9118055555555555, 0.071875, 0.07361111111111111]","[0.61171875, 0.25277777777777777, 0.503125, 0.1111111111111111]","[0.607421875, 0.8173611111111111, 0.50390625, 0.18472222222222223]","[0.612890625, 0.5222222222222223, 0.50546875, 0.18055555555555555]"
charaklucknow_icu_mon--3_2022_11_2_10_15_42.jpeg,"[0.22421875, 0.22916666666666666, 0.18125, 0.21666666666666667]","[0.1203125, 0.5416666666666666, 0.090625, 0.10833333333333334]","[0.28203125, 0.5222222222222223, 0.0890625, 0.10555555555555556]","[0.18203125, 0.6229166666666667, 0.1078125, 0.07083333333333333]","[0.210546875, 0.8118055555555556, 0.14140625, 0.15416666666666667]",,"[0.596875, 0.22013888888888888, 0.528125, 0.10694444444444444]","[0.605859375, 0.9201388888888888, 0.52109375, 0.1125]","[0.601171875, 0.5451388888888888, 0.50546875, 0.12638888888888888]"
charaklucknow_icu_mon--2_2022_10_23_8_15_33.jpeg,"[0.2078125, 0.21319444444444444, 0.24375, 0.19027777777777777]","[0.11953125, 0.48680555555555555, 0.1171875, 0.0875]","[0.293359375, 0.49236111111111114, 0.09140625, 0.09305555555555556]","[0.193359375, 0.5701388888888889, 0.10234375, 0.0625]","[0.218359375, 0.7465277777777778, 0.13515625, 0.1375]","[0.29375, 0.9319444444444445, 0.0625, 0.075]","[0.6046875, 0.22569444444444445, 0.53125, 0.1625]","[0.6, 0.9013888888888889, 0.528125, 0.10277777777777777]","[0.60234375, 0.5486111111111112, 0.528125, 0.1]"
charaklucknow_icu_mon--3_2022_10_24_17_15_34.jpeg,"[0.24765625, 0.23819444444444443, 0.175, 0.1763888888888889]","[0.12109375, 0.49236111111111114, 0.11875, 0.09027777777777778]","[0.29609375, 0.49583333333333335, 0.0890625, 0.09166666666666666]","[0.196875, 0.5701388888888889, 0.103125, 0.05416666666666667]","[0.220703125, 0.7326388888888888, 0.13671875, 0.12083333333333333]","[0.28515625, 0.9048611111111111, 0.0640625, 0.0625]","[0.613671875, 0.2611111111111111, 0.51015625, 0.1]","[0.596484375, 0.8444444444444444, 0.49609375, 0.13055555555555556]","[0.6046875, 0.5381944444444444, 0.503125, 0.11527777777777778]"
charaklucknow_icu_mon--3_2022_11_9_5_15_20.jpeg,"[0.2484375, 0.2777777777777778, 0.16875, 0.1638888888888889]","[0.140625, 0.5263888888888889, 0.1171875, 0.08611111111111111]","[0.3046875, 0.5236111111111111, 0.0875, 0.08611111111111111]","[0.212890625, 0.6006944444444444, 0.09765625, 0.05416666666666667]","[0.215234375, 0.7513888888888889, 0.18046875, 0.13055555555555556]","[0.313671875, 0.9111111111111111, 0.06484375, 0.058333333333333334]","[0.58359375, 0.2861111111111111, 0.490625, 0.07777777777777778]","[0.601171875, 0.76875, 0.48515625, 0.2625]","[0.593359375, 0.5375, 0.47890625, 0.14722222222222223]"
charaklucknow_icu_mon--3_2022_10_20_19_15_1.jpeg,"[0.230078125, 0.25555555555555554, 0.17265625, 0.18055555555555555]","[0.123828125, 0.5159722222222223, 0.12421875, 0.09027777777777778]","[0.29140625, 0.5118055555555555, 0.0875, 0.09027777777777778]","[0.200390625, 0.5902777777777778, 0.10234375, 0.06111111111111111]","[0.232421875, 0.7548611111111111, 0.13984375, 0.13194444444444445]","[0.31015625, 0.9229166666666667, 0.06875, 0.07083333333333333]","[0.58671875, 0.2638888888888889, 0.5109375, 0.09166666666666666]","[0.611328125, 0.8736111111111111, 0.52265625, 0.1111111111111111]","[0.59609375, 0.54375, 0.515625, 0.13472222222222222]"
charaklucknow_icu_mon--3_2022_11_8_8_15_44.jpeg,"[0.209765625, 0.2673611111111111, 0.23046875, 0.16527777777777777]","[0.139453125, 0.5166666666666667, 0.11484375, 0.08333333333333333]","[0.30078125, 0.5111111111111111, 0.084375, 0.08888888888888889]","[0.212890625, 0.5840277777777778, 0.09765625, 0.05416666666666667]","[0.243359375, 0.7381944444444445, 0.13046875, 0.11805555555555555]","[0.31640625, 0.8986111111111111, 0.0578125, 0.06388888888888888]","[0.5875, 0.29444444444444445, 0.46875, 0.1]","[0.604296875, 0.8611111111111112, 0.46796875, 0.1111111111111111]","[0.59453125, 0.5291666666666667, 0.478125, 0.1111111111111111]"
charaklucknow_icu_mon--3_2022_10_21_12_15_28.jpeg,"[0.590625, 0.2534722222222222, 0.525, 0.09583333333333334]","[0.126953125, 0.5118055555555555, 0.12109375, 0.0875]","[0.27890625, 0.5076388888888889, 0.121875, 0.0875]","[0.2046875, 0.5868055555555556, 0.1, 0.05138888888888889]","[0.2375, 0.7472222222222222, 0.134375, 0.12777777777777777]","[0.316015625, 0.9152777777777777, 0.06796875, 0.06388888888888888]",,"[0.608203125, 0.8402777777777778, 0.50859375, 0.14722222222222223]","[0.605859375, 0.5541666666666667, 0.51640625, 0.18888888888888888]"
charaklucknow_icu_mon--2_2022_10_22_0_15_28.jpeg,"[0.175390625, 0.2076388888888889, 0.24921875, 0.1875]","[0.083203125, 0.4826388888888889, 0.12421875, 0.09861111111111111]","[0.24375, 0.4840277777777778, 0.125, 0.09305555555555556]","[0.159765625, 0.5638888888888889, 0.10703125, 0.05555555555555555]","[0.185546875, 0.7388888888888889, 0.14296875, 0.14166666666666666]","[0.25859375, 0.9229166666666667, 0.071875, 0.07083333333333333]","[0.59296875, 0.23541666666666666, 0.5359375, 0.12083333333333333]","[0.5890625, 0.8423611111111111, 0.525, 0.17083333333333334]","[0.5921875, 0.5125, 0.5328125, 0.225]"
charaklucknow_icu_mon--6_2022_10_28_17_15_1.jpeg,"[0.20546875, 0.23541666666666666, 0.16875, 0.18472222222222223]","[0.09921875, 0.5152777777777777, 0.1265625, 0.09722222222222222]","[0.27734375, 0.5048611111111111, 0.09375, 0.09305555555555556]","[0.180078125, 0.5930555555555556, 0.10390625, 0.06388888888888888]","[0.21640625, 0.7666666666666667, 0.1453125, 0.14166666666666666]","[0.29921875, 0.9465277777777777, 0.071875, 0.07361111111111111]","[0.5921875, 0.23472222222222222, 0.5328125, 0.13055555555555556]","[0.615234375, 0.8923611111111112, 0.54296875, 0.08472222222222223]","[0.603515625, 0.47638888888888886, 0.54609375, 0.25555555555555554]"
charaklucknow_icu_mon--3_2022_10_24_0_15_17.jpeg,"[0.251171875, 0.23194444444444445, 0.17421875, 0.18055555555555555]","[0.12421875, 0.49166666666666664, 0.1203125, 0.09722222222222222]","[0.301171875, 0.4930555555555556, 0.08984375, 0.09166666666666666]","[0.2015625, 0.56875, 0.103125, 0.05694444444444444]","[0.22734375, 0.7333333333333333, 0.1375, 0.13055555555555556]","[0.2953125, 0.9083333333333333, 0.071875, 0.06666666666666667]","[0.60859375, 0.25416666666666665, 0.5140625, 0.1111111111111111]","[0.608203125, 0.7854166666666667, 0.50859375, 0.26805555555555555]","[0.607421875, 0.5479166666666667, 0.50859375, 0.1486111111111111]"
charaklucknow_icu_mon--3_2022_10_24_13_15_30.jpeg,"[0.25390625, 0.23680555555555555, 0.1734375, 0.1736111111111111]","[0.125390625, 0.49166666666666664, 0.12421875, 0.09444444444444444]","[0.29921875, 0.5013888888888889, 0.090625, 0.09166666666666666]","[0.1984375, 0.5715277777777777, 0.1015625, 0.05138888888888889]","[0.219140625, 0.7388888888888889, 0.13671875, 0.12777777777777777]","[0.28359375, 0.9131944444444444, 0.0671875, 0.06805555555555555]","[0.614453125, 0.26458333333333334, 0.51796875, 0.09861111111111111]","[0.601953125, 0.7951388888888888, 0.52265625, 0.25416666666666665]","[0.60546875, 0.5777777777777777, 0.525, 0.14722222222222223]"
charaklucknow_icu_mon--3_2022_10_25_3_15_43.jpeg,"[0.2546875, 0.24305555555555555, 0.171875, 0.16944444444444445]","[0.137109375, 0.49375, 0.12109375, 0.08472222222222223]","[0.30546875, 0.49375, 0.0890625, 0.09027777777777778]","[0.208984375, 0.5673611111111111, 0.09921875, 0.04861111111111111]","[0.233984375, 0.7270833333333333, 0.13671875, 0.12638888888888888]","[0.30859375, 0.8979166666666667, 0.0609375, 0.06527777777777778]","[0.612109375, 0.23819444444444443, 0.50859375, 0.12083333333333333]","[0.6078125, 0.7631944444444444, 0.5078125, 0.32083333333333336]","[0.609375, 0.5333333333333333, 0.50625, 0.12222222222222222]"
charaklucknow_icu_mon--2_2022_10_22_1_15_29.jpeg,"[0.18515625, 0.20277777777777778, 0.2546875, 0.18055555555555555]","[0.093359375, 0.4791666666666667, 0.12890625, 0.09722222222222222]","[0.273828125, 0.48055555555555557, 0.09296875, 0.09444444444444444]","[0.169140625, 0.5590277777777778, 0.10703125, 0.059722222222222225]","[0.196484375, 0.7333333333333333, 0.14609375, 0.14166666666666666]","[0.270703125, 0.9208333333333333, 0.07421875, 0.07222222222222222]","[0.608203125, 0.23333333333333334, 0.52890625, 0.10833333333333334]","[0.60234375, 0.8756944444444444, 0.51875, 0.12083333333333333]","[0.612890625, 0.5173611111111112, 0.53046875, 0.17083333333333334]"
charaklucknow_icu_mon--3_2022_10_24_1_15_17.jpeg,"[0.250390625, 0.23194444444444445, 0.17578125, 0.18055555555555555]","[0.12421875, 0.48819444444444443, 0.125, 0.09305555555555556]","[0.296484375, 0.4930555555555556, 0.09140625, 0.09444444444444444]","[0.195703125, 0.5680555555555555, 0.10546875, 0.06111111111111111]","[0.219921875, 0.73125, 0.13984375, 0.13194444444444445]","[0.286328125, 0.9076388888888889, 0.07109375, 0.07083333333333333]","[0.61484375, 0.25555555555555554, 0.51875, 0.11666666666666667]","[0.600390625, 0.8215277777777777, 0.53046875, 0.17083333333333334]","[0.61171875, 0.5715277777777777, 0.5203125, 0.1736111111111111]"
charaklucknow_icu_mon--3_2022_10_24_12_15_30.jpeg,"[0.250390625, 0.23680555555555555, 0.17734375, 0.18472222222222223]","[0.121484375, 0.49375, 0.12265625, 0.09583333333333334]","[0.295703125, 0.5, 0.09140625, 0.09444444444444444]","[0.195703125, 0.5743055555555555, 0.10234375, 0.05694444444444444]","[0.216015625, 0.7395833333333334, 0.13359375, 0.12638888888888888]","[0.28046875, 0.9152777777777777, 0.0640625, 0.06666666666666667]","[0.6171875, 0.2625, 0.5140625, 0.1111111111111111]","[0.59375, 0.7625, 0.53125, 0.3388888888888889]","[0.604296875, 0.5645833333333333, 0.52265625, 0.12916666666666668]"
charaklucknow_icu_mon--2_2022_10_25_23_15_13.jpeg,"[0.241015625, 0.21805555555555556, 0.17734375, 0.18888888888888888]","[0.11875, 0.4909722222222222, 0.1265625, 0.10138888888888889]","[0.294140625, 0.4979166666666667, 0.09140625, 0.09583333333333334]",,"[0.222265625, 0.7527777777777778, 0.13671875, 0.1361111111111111]","[0.2953125, 0.9416666666666667, 0.0734375, 0.075]","[0.614453125, 0.18680555555555556, 0.53828125, 0.25416666666666665]","[0.612890625, 0.8840277777777777, 0.52890625, 0.15694444444444444]","[0.612109375, 0.5347222222222222, 0.53359375, 0.23333333333333334]"
charaklucknow_icu_mon--1_2022_11_2_17_15_1.jpeg,"[0.192578125, 0.22361111111111112, 0.25546875, 0.175]","[0.1125, 0.48819444444444443, 0.1234375, 0.09583333333333334]","[0.288671875, 0.48541666666666666, 0.09140625, 0.09027777777777778]","[0.191015625, 0.5666666666666667, 0.10390625, 0.05277777777777778]","[0.22421875, 0.7340277777777777, 0.1421875, 0.12916666666666668]","[0.303125, 0.9083333333333333, 0.0703125, 0.06944444444444445]","[0.597265625, 0.2326388888888889, 0.54609375, 0.09861111111111111]","[0.618359375, 0.8458333333333333, 0.52109375, 0.125]","[0.60859375, 0.5138888888888888, 0.53125, 0.19166666666666668]"
charaklucknow_icu_mon--3_2022_10_27_16_15_36.jpeg,"[0.237109375, 0.24097222222222223, 0.17265625, 0.1763888888888889]","[0.120703125, 0.5013888888888889, 0.11953125, 0.09722222222222222]","[0.29453125, 0.4986111111111111, 0.0859375, 0.08888888888888889]","[0.199609375, 0.5722222222222222, 0.10703125, 0.06111111111111111]","[0.226953125, 0.7354166666666667, 0.13515625, 0.12361111111111112]","[0.3046875, 0.9069444444444444, 0.0625, 0.06944444444444445]","[0.593359375, 0.2708333333333333, 0.51640625, 0.09444444444444444]","[0.60078125, 0.8097222222222222, 0.50625, 0.17777777777777778]","[0.598828125, 0.5756944444444444, 0.51015625, 0.1625]"
charaklucknow_icu_mon--3_2022_10_24_10_15_30.jpeg,"[0.253515625, 0.23958333333333334, 0.17890625, 0.1875]","[0.123828125, 0.49444444444444446, 0.12578125, 0.09166666666666666]","[0.3015625, 0.4965277777777778, 0.0875, 0.09305555555555556]","[0.19609375, 0.5729166666666666, 0.1046875, 0.059722222222222225]","[0.212890625, 0.7395833333333334, 0.13046875, 0.12638888888888888]","[0.281640625, 0.9152777777777777, 0.06640625, 0.07222222222222222]","[0.63125, 0.26875, 0.5125, 0.09861111111111111]","[0.604296875, 0.8340277777777778, 0.51640625, 0.20694444444444443]","[0.619140625, 0.5458333333333333, 0.50546875, 0.14722222222222223]"
charaklucknow_icu_mon--1_2022_10_28_21_15_1.jpeg,"[0.2375, 0.23333333333333334, 0.16875, 0.16944444444444445]","[0.12421875, 0.49930555555555556, 0.125, 0.0875]","[0.2984375, 0.4979166666666667, 0.0859375, 0.0875]","[0.2015625, 0.5770833333333333, 0.1015625, 0.05416666666666667]","[0.2328125, 0.74375, 0.1375, 0.12916666666666668]","[0.312890625, 0.9201388888888888, 0.06015625, 0.06527777777777778]","[0.600390625, 0.2048611111111111, 0.53515625, 0.18472222222222223]","[0.619140625, 0.8777777777777778, 0.51640625, 0.1]","[0.61171875, 0.5256944444444445, 0.5359375, 0.2152777777777778]"
charaklucknow_icu_mon--1_2022_10_31_22_15_1.jpeg,"[0.184765625, 0.22569444444444445, 0.23984375, 0.1763888888888889]","[0.11328125, 0.49583333333333335, 0.1296875, 0.09444444444444444]","[0.286328125, 0.49236111111111114, 0.08515625, 0.09583333333333334]","[0.19140625, 0.5694444444444444, 0.109375, 0.058333333333333334]","[0.191796875, 0.7381944444444445, 0.20078125, 0.13472222222222222]","[0.30078125, 0.9173611111111111, 0.071875, 0.06805555555555555]","[0.608203125, 0.24513888888888888, 0.54609375, 0.09027777777777778]","[0.624609375, 0.8493055555555555, 0.52890625, 0.1486111111111111]","[0.619921875, 0.5263888888888889, 0.52890625, 0.18055555555555555]"
charaklucknow_icu_mon--3_2022_10_27_8_15_36.jpeg,"[0.2421875, 0.23819444444444443, 0.1703125, 0.18194444444444444]","[0.126171875, 0.4965277777777778, 0.12109375, 0.09305555555555556]","[0.29609375, 0.4965277777777778, 0.0890625, 0.08472222222222223]","[0.201953125, 0.5701388888888889, 0.10390625, 0.059722222222222225]","[0.20390625, 0.7368055555555556, 0.190625, 0.13194444444444445]","[0.30859375, 0.9055555555555556, 0.0609375, 0.07222222222222222]","[0.595703125, 0.27708333333333335, 0.51015625, 0.11527777777777778]","[0.603125, 0.8527777777777777, 0.5, 0.1111111111111111]","[0.60078125, 0.5375, 0.5015625, 0.19444444444444445]"
charaklucknow_icu_mon--6_2022_11_1_8_15_15.jpeg,"[0.16796875, 0.23958333333333334, 0.2484375, 0.19027777777777777]","[0.112890625, 0.5180555555555556, 0.09765625, 0.08888888888888889]","[0.27578125, 0.5131944444444444, 0.09375, 0.09583333333333334]","[0.1765625, 0.5979166666666667, 0.109375, 0.0625]","[0.211328125, 0.7715277777777778, 0.14296875, 0.14027777777777778]","[0.293359375, 0.9506944444444444, 0.07265625, 0.07083333333333333]","[0.608984375, 0.23472222222222222, 0.54765625, 0.1]","[0.62734375, 0.9013888888888889, 0.553125, 0.12222222222222222]","[0.613671875, 0.5375, 0.54140625, 0.15833333333333333]"
charaklucknow_icu_mon--3_2022_11_8_11_15_44.jpeg,"[0.2484375, 0.2798611111111111, 0.1609375, 0.16805555555555557]","[0.145703125, 0.5277777777777778, 0.12109375, 0.08333333333333333]","[0.304296875, 0.51875, 0.08359375, 0.07916666666666666]","[0.216015625, 0.5944444444444444, 0.09453125, 0.05]","[0.245703125, 0.7465277777777778, 0.12734375, 0.12083333333333333]","[0.31796875, 0.9048611111111111, 0.0625, 0.06527777777777778]","[0.581640625, 0.29583333333333334, 0.46796875, 0.11666666666666667]","[0.6015625, 0.8541666666666666, 0.4765625, 0.08888888888888889]","[0.5890625, 0.5118055555555555, 0.4859375, 0.2013888888888889]"
charaklucknow_icu_mon--3_2022_11_1_11_15_42.jpeg,"[0.253515625, 0.27569444444444446, 0.16015625, 0.1625]","[0.150390625, 0.525, 0.11328125, 0.08611111111111111]","[0.30859375, 0.5180555555555556, 0.08125, 0.08611111111111111]","[0.222265625, 0.5944444444444444, 0.09453125, 0.05277777777777778]","[0.251171875, 0.7458333333333333, 0.12890625, 0.125]","[0.324609375, 0.9055555555555556, 0.05703125, 0.06111111111111111]","[0.583984375, 0.2652777777777778, 0.46796875, 0.11666666666666667]","[0.609375, 0.8166666666666667, 0.4625, 0.16111111111111112]","[0.58984375, 0.5361111111111111, 0.46875, 0.1388888888888889]"
charaklucknow_icu_mon--2_2022_10_22_3_15_29.jpeg,"[0.174609375, 0.20208333333333334, 0.25390625, 0.18194444444444444]","[0.078515625, 0.4736111111111111, 0.12109375, 0.09722222222222222]","[0.259765625, 0.4777777777777778, 0.09296875, 0.09722222222222222]","[0.15703125, 0.5555555555555556, 0.109375, 0.06111111111111111]","[0.182421875, 0.7305555555555555, 0.14453125, 0.14444444444444443]","[0.25546875, 0.9138888888888889, 0.0734375, 0.075]","[0.5921875, 0.22777777777777777, 0.5484375, 0.12222222222222222]","[0.58515625, 0.8305555555555556, 0.5375, 0.20277777777777778]","[0.59140625, 0.5083333333333333, 0.540625, 0.18888888888888888]"
